Name	Lat	Lon
phqgl	5.550255	2.287472
kobba	4.038713	3.135244
diovy	0.803381	8.645850
vdfdc	8.326767	2.420321
wydkc	7.910039	7.969174
sxuhw	5.903754	4.026650
eetyd	6.548858	4.401532
bmlmu	2.684012	6.659290
qtkbk	3.243614	0.188210
prdmf	1.008335	5.413281
ejimk	5.341915	7.079511
ihgow	2.897169	1.565592
eanvc	1.757452	2.720400
mtdia	2.284990	7.499987
pxhyl	9.132786	3.828115
bfejo	8.552070	4.734251
veiou	7.566781	4.643754
hdfcv	0.529491	4.889066
ixwun	4.239176	9.149416
weoor	1.304529	7.833718
glfvu	3.775231	5.217694
fivqh	4.348546	0.311439
dbole	6.613535	6.011579
jxwkr	3.116567	3.676630
swfwd	6.839179	0.136660
hfxgg	3.680101	6.083399
bkugv	5.994539	1.449158
bcusw	1.457669	0.211308
xsyuy	8.710984	9.041394
jcwbw	9.760132	5.514355
llytv	2.990426	8.531147
reken	2.336944	0.085223
ltqrn	6.225426	7.012925
tmhso	5.724215	0.733368
wndsr	4.212140	6.887262
abhwi	8.655955	3.431823
wiiaa	7.415207	0.637081
ulolf	2.975438	7.383410
bpbvg	9.972215	8.187658
bncul	7.741871	3.014086
ywrsr	0.092856	7.621830
kgsby	4.151195	0.630937
fxpdu	6.780428	9.137668
udmxd	1.917921	8.646511
lsvhm	3.669029	4.494774
hsljm	1.974578	5.367524
ulths	5.845025	6.725522
mksbn	2.546643	7.340545
ipvnk	9.324338	1.428531
hcpmy	0.370242	4.154838
