Name	Lat	Lon
eoain	6.548210	9.169783
wflbs	8.882216	5.773123
qfoie	9.256113	3.409249
tonqh	7.538520	7.496730
lqtyq	1.675340	9.900141
ecfwy	2.466631	7.436929
xqoli	4.360561	6.670694
tvwbr	3.862131	7.942159
stglj	7.351865	0.832234
lyhvf	0.682978	2.786975
teuvx	2.688082	8.810180
dtxyg	7.157506	8.598034
uvdsh	4.292470	6.198268
htaow	4.452058	3.535697
asxai	8.655432	5.733245
sjetp	6.279297	1.846033
uequb	9.628254	6.149201
xxxko	1.876580	2.060563
csmbp	6.160001	9.678477
xthon	6.950562	1.141010
dtsrg	4.517106	8.087375
qasvh	3.311557	9.002993
yxyia	0.878755	7.330331
ytnda	6.604385	9.237616
thsvv	0.762862	9.903657
ageie	1.528139	1.429852
htvrk	0.449575	3.436690
xjgfs	1.305627	6.007099
biuvm	9.356650	3.671646
wtarx	4.667611	7.212749
tkbad	4.858161	8.536018
otjpd	1.809765	1.118094
duwwr	7.912376	6.717910
enhap	5.932127	3.301953
ixkgl	4.265394	1.258063
kwmgq	2.137538	8.469812
tdsdx	0.418215	5.597098
fhjdo	8.408821	8.945583
dstrt	8.104355	7.060041
faaog	7.156592	9.890948
qtgnu	2.128672	0.847393
oixxe	4.323799	6.588584
gobfq	5.538593	0.090768
yhxfd	0.657690	7.124452
avwpg	4.941369	3.799901
yufol	3.021915	9.580712
idymo	5.385249	9.319652
sojlp	7.100348	9.886184
pluqq	5.063726	5.550965
ekslj	6.941620	6.043133
