
Name	VeloLon	VeloLat
ajeio	0.002002	-0.005631
pdxxt	-0.001219	-0.006771
clkad	0.112372	-0.081760
oxacd	0.021009	0.005960
fbrtn	-0.013681	-0.005662
ogxfb	0.016081	-0.018595
qhsde	0.046838	0.079132
yuewc	-0.000637	-0.003856
sweex	0.008960	0.004877
duqsf	0.011555	0.001029
hipsy	0.041530	0.276596
mlqqd	0.053472	0.012323
qllvw	-0.071861	-0.025199
lsgtd	0.005634	0.002839
lcsqo	0.001420	0.003979
itdhh	-0.015205	-0.016185
kjabn	0.003738	0.010113
ueewq	-0.009099	-0.004342
pvylr	-0.052043	0.131888
nfnsf	0.047181	0.008923
oivmj	-0.005456	0.007060
rkaol	-0.027919	-0.013962
teoqu	-0.324941	0.026645
njpbj	0.054699	0.046228
gsafa	-0.030691	0.164109
btpmv	-0.046280	0.410247
qxjbc	0.007371	0.010109
cljrn	-0.023885	-0.010228
rtojw	0.019220	-0.017048
fjrsl	-0.026773	-0.019540
iwjmv	-0.032653	0.020236
ujxuk	0.015280	0.007012
sicpa	0.005255	-0.002431
qfjtf	-0.003245	-0.001782
jqgmd	-0.000860	0.008726
csjhi	-0.000105	0.002690
yiktx	0.005336	0.002864
pxqsn	-0.007193	0.015108
iluke	-0.023721	-0.013543
itufk	0.008984	0.014906
bbwtn	-0.011346	-0.000629
volgf	0.111058	0.037005
rnien	0.004067	0.029685
bkbea	0.002407	-0.003546
qoidb	0.007992	0.001236
lxbmq	-0.038837	-0.005229
nqoji	-0.016798	0.023950
wpivl	0.008337	-0.003680
qfikc	-0.011176	0.012689
pwjuu	-0.000986	0.000081
