
Name	VeloLon	VeloLat
rtaeo	-0.546513	-0.554157
kofat	0.006185	0.069487
vyocw	0.263236	0.419772
cyyvw	0.002841	0.117139
ybnha	-0.024855	0.022145
htccw	-0.038784	0.024499
wsacw	0.181115	-0.024971
bigoh	-0.004880	0.012767
fwudt	0.033855	0.151939
uclrx	0.267665	0.358217
sybro	-0.115151	-0.038058
paqus	-0.013574	-0.001796
wfdwv	0.027171	-0.033490
ypxix	0.031828	-0.008078
wrnsy	0.067387	0.128112
psqmb	0.003840	-0.041699
coysr	0.013079	0.093269
erlvd	0.129129	-0.025558
gqlbv	-0.128642	-0.028634
lcmgu	0.039663	0.090796
pnevw	-0.019739	-0.010003
hyhxf	0.159733	0.245867
txept	-0.436329	0.084997
dcwuw	-0.007554	0.132972
kuoeu	-0.030109	-0.027221
usioa	0.030508	0.081528
ryryi	-0.009947	-0.032609
hbwkv	0.001573	-0.078912
ybmrl	0.276778	-0.041735
vpinr	-0.028521	0.065035
ndurc	0.026643	-0.000760
wjtos	0.064464	-0.005426
qrjxd	0.061761	-0.095899
ebolk	0.004638	-0.031448
geddo	0.032512	-0.015247
vdean	-0.062930	0.007494
qityq	-2.152808	1.121293
nnaqk	-0.183376	0.036788
urtcm	0.012890	-0.011072
krafy	0.052844	-0.036524
bhxqr	0.174756	0.053045
sfhon	0.010851	-0.001702
cwgwm	-0.044044	0.011661
dkyda	0.029482	-0.437253
arbgo	0.569278	0.092002
pgxov	-0.026209	-0.115664
waxel	0.172529	-0.309645
yuvlx	0.090799	-0.070401
ullxj	0.183555	0.067638
pvxdu	-0.018599	0.128790
