Name	Lat	Lon
skgag	5.331516	2.784276
sjuah	6.527559	6.789226
mvpiq	0.846873	8.678577
ivvmq	4.854891	3.401253
ceija	5.569156	6.160860
dhrln	9.167002	0.809137
qdglq	1.388180	9.794811
nqfpd	5.491661	1.140328
xwisk	2.540668	8.350243
irwyx	7.488572	0.998839
dfhyg	0.974371	0.427261
tjria	1.564744	6.251060
qumws	0.031126	8.646994
fqxnu	1.926282	3.142853
nviav	5.131241	5.026782
tdrek	4.646424	0.766029
rpvws	5.165754	2.449287
avwsp	6.752968	0.819108
cxtep	0.596289	7.136943
tlxfi	5.018696	1.828703
klwjw	8.437222	9.217495
gfdre	4.633787	4.392493
hutnh	7.124640	0.061113
mrqiw	4.211394	3.831987
vlgtf	3.487719	0.903998
idkgj	6.976034	8.085737
vfcvk	0.626699	6.211140
gnwvj	7.642629	2.929591
ckbcd	6.129480	9.671335
mtkic	9.917759	8.176350
lvosr	3.882432	7.782108
wukmg	5.086952	2.029219
rcorm	9.277289	6.404431
tkpas	7.962588	3.394298
itsvj	1.158448	7.218490
jsagi	7.539185	0.033768
onkcx	7.113785	1.075571
fcdup	8.163007	1.388598
oshre	0.561902	5.664340
yyjbf	8.368641	3.890544
edbus	4.031836	1.756056
dudmf	5.708981	3.073464
lqfqx	8.896147	0.847200
pyvpa	6.657573	7.535947
dsncj	6.686524	3.826780
tyrgm	9.819855	0.411722
nduaa	5.146866	2.305893
fipdr	5.158849	3.373901
iadbl	1.768345	4.775496
nsbvl	5.841226	0.567373
