Name	Lat	Lon
thqbp	9.883815	8.189438
qhlbo	5.722768	7.286590
fheun	3.197522	2.561028
gqsfq	3.969905	0.745164
hlufn	9.713895	2.199067
qbfdi	8.507879	1.425508
eufxr	0.125336	1.927181
ytiqe	6.997554	6.516749
mtamy	1.676030	7.894429
ccycg	8.822263	9.038426
uwgcd	8.970119	5.776103
nempn	0.201576	0.784209
evkvp	9.253561	7.889525
akepx	2.044205	4.607131
pcyek	4.741381	6.949767
gkvdb	5.471267	8.388497
uwvfn	0.671062	5.587593
qhmps	5.935370	8.536677
qbevb	2.914640	5.757298
pdwae	0.677192	6.355130
wrojj	1.470578	1.565507
asfdr	0.019323	6.012377
ucbcs	9.472955	4.753940
jtawd	3.840142	1.947631
nxxrs	6.403214	1.273660
whinr	2.808096	8.822682
qjyto	2.166201	5.672765
hogyk	9.252340	7.345109
wthvr	4.194799	4.082477
lhesx	4.770412	1.992311
riomg	5.005122	6.308384
rmyib	7.951075	1.081570
ouyey	3.815765	3.712371
dyalj	3.478892	1.559081
qaobk	5.317334	9.734951
cxfwo	2.713557	8.427602
oelyd	1.525984	6.752634
mraol	5.705062	7.209835
qfpra	2.401977	4.979616
sdnfy	6.695791	0.027768
lgevk	2.088876	6.152323
mfnqf	9.687573	7.746754
pxmod	6.918409	9.031768
duajd	9.835724	7.704518
wlief	9.083213	9.016427
jpmqa	0.747096	1.566059
xwgfa	1.451667	6.437285
llrta	3.151787	8.168808
mwdos	5.353295	2.081594
bpqja	9.640088	2.833917
