
Name	VeloLon	VeloLat
ulpls	-0.038082	-0.012076
jvaai	0.085998	0.016491
tsrbe	-0.028534	-0.061240
xppth	-0.034301	0.080668
fnuka	0.360861	0.034871
xfwhb	0.141423	-0.056309
hupbh	0.077311	-0.007178
mbarx	-0.155947	-0.199903
mtjur	-0.041357	-0.135284
mqtnx	0.011878	-0.023926
uowns	0.117087	-0.044349
cctmo	0.058420	-0.031806
hafwm	-0.020090	-0.047862
rpuxr	0.033227	-0.472283
uexrs	0.266126	-0.096143
vxtkd	0.170457	-0.081408
wlpib	0.038822	-0.128325
lhtmo	-0.119366	-0.034864
tjnka	0.003731	0.010403
khudm	0.030871	0.052276
gelkw	-0.002260	-0.089951
hoxlc	74.066871	-69.000841
lryjl	-0.235010	-0.119743
fwbgq	-0.009650	0.010531
pspcd	0.150999	0.238103
gxrpc	6.432113	6.459031
erwpo	0.067366	-0.060010
emtpk	-0.140646	-0.024204
fgetj	0.058040	-0.038339
wyouw	0.004283	0.046860
bbvxw	-0.041385	0.089505
qlrle	-0.127068	0.114720
wtyli	-0.051539	0.582224
caodm	0.227505	0.511119
gyuhc	0.630711	0.160276
nuosb	-0.279566	0.157813
kbofm	0.007777	-0.023092
lfmad	-0.038602	-0.154448
yuiwk	-0.053106	-0.030029
vqvsr	0.073315	-0.073219
nbhgx	0.077591	-0.060873
bguir	-0.178204	-0.097214
hbdeb	0.176585	0.077373
lyvrd	-0.207163	-0.241345
jxgtv	0.001742	0.051563
ckfsw	0.012228	-0.121806
xjlog	0.004528	-0.056897
rgdjf	0.355797	0.078876
gdjes	-0.335640	-0.065848
gmhbs	0.069889	-0.009426
