Name	Lat	Lon
mpeye	3.554344	8.522851
ledxl	4.351706	7.859484
iolwr	3.897916	9.119051
wmoiu	9.903261	2.267502
qjvey	0.379438	4.107240
cmdys	2.778001	7.206091
tcews	0.925453	9.863207
stujb	0.327774	4.093552
gwvmp	5.027112	8.900162
xdxqf	1.659048	0.665893
ctmqd	0.649581	3.618174
vfdwx	4.376496	7.500707
tfiyl	6.687418	5.764663
ttgsg	7.950855	5.428569
rowao	0.087494	0.017855
udblp	3.097616	0.510686
ekoyl	3.443836	1.632858
anwlk	7.835312	0.546072
rfulj	0.397526	8.091295
uyguw	0.012464	1.219136
pxxex	2.291481	9.478330
fscdk	6.422525	2.928329
oetrm	8.083094	3.374075
hdsvx	6.140930	2.554658
nyevu	8.991812	0.602665
vdoch	7.984023	5.390491
ousmp	7.084466	7.474093
eqxnf	1.761753	8.619728
rqhsb	7.419654	9.780890
ivqwr	9.945173	2.117567
xnbne	9.254954	8.521405
xfphc	3.391301	8.019479
crbei	2.851526	7.602954
vnkbm	5.308392	5.596199
wvloh	4.105632	8.145660
fmaex	1.692790	3.355845
asnqh	1.409190	0.717047
tqcfj	2.108672	4.259065
ammel	3.707935	0.442893
prgkv	8.912428	9.260362
mdigl	6.021224	1.170704
cfchu	3.805987	8.715643
atvsg	9.264098	7.231467
jopja	4.438382	1.690631
cmqtf	1.124349	5.884520
uobfi	9.879903	6.941148
qcdab	6.764577	1.537262
tvldd	3.439233	2.249268
wbbhx	7.845563	3.183664
qljox	7.227484	0.378249
