
Name	VeloLon	VeloLat
fjrhc	0.041795	0.001643
wtccp	-0.026235	0.004869
wyrlo	-0.010436	-0.071013
wjkwr	0.019762	-0.006988
brykp	0.034837	-0.056477
wavvk	-0.027590	0.002387
hmgoq	0.013670	0.001254
iihcj	0.012600	0.083537
dtijb	-0.027204	0.023252
msllo	-0.007439	-0.020583
mnplo	0.015404	0.004891
fdoce	-0.003029	0.068308
eljuh	0.076233	-0.212379
qgkdh	0.108553	0.081819
qmewc	0.014478	-0.009317
adywk	0.078961	-0.008066
jjnwx	-0.084231	0.021610
uqbhq	0.012822	-0.022232
pcqet	0.049920	0.015141
csrvq	0.016715	0.065679
rutdh	-0.061905	0.053903
gllmg	-0.062817	-0.027850
vjivu	0.010618	0.014069
hkyie	-0.044192	-0.000468
pgkxd	-0.121446	0.029328
iauxp	-0.026728	-0.102169
bbhmf	-0.008199	-0.009329
pvhec	0.031293	-0.022787
obdhe	-0.047939	0.039126
dcsxi	-0.031950	-0.023021
ugyvu	-0.002269	-0.036072
pjbuv	-0.012560	-0.034762
sfuox	-0.046633	-0.026939
jgmxn	-0.037745	-0.003809
ogkaw	0.076797	-0.031442
txjur	-0.183676	0.145828
qrlpg	0.037471	-0.039252
owcsp	0.005842	-0.002015
aqrjw	-0.077996	0.034872
annto	0.019589	-0.001531
rkmbu	0.010012	-0.006508
ertdi	0.005493	-0.005445
gxjqx	0.001670	0.037705
dbpjd	-0.117724	-0.031508
vwpcs	0.031359	0.045715
dowbr	0.099637	0.055675
xvpmm	-0.073771	0.104490
cwjfj	0.021307	-0.037031
vjpvo	-0.056682	-0.001522
thwfk	0.006773	0.081921
