
Name	VeloLon	VeloLat
mipsk	-0.074839	0.136477
tnfac	-0.014061	0.004725
prjdb	-0.159965	-0.108236
aoope	-0.145690	-0.029346
eoiua	-0.002128	-0.059906
fccmx	0.048501	0.025535
hqsge	-0.011649	-0.025651
qmgji	0.135812	-0.105459
utexo	0.016964	0.084095
hvffv	-0.242708	0.137116
qqxih	-0.090611	-0.060818
ufnkh	-0.136577	-0.218409
eflwl	0.065970	-0.461149
tisjp	0.457891	0.018564
rvonr	-0.016068	0.134035
otkae	0.175582	0.011133
cdrbs	0.038150	0.070945
syflr	0.085645	0.084943
ddyly	0.037880	-0.009197
vmhjk	-0.257022	0.735718
vrpgw	-0.016932	0.068472
onijk	-0.072937	-0.070325
isdyi	-0.083697	-0.076341
icbeq	-0.038723	-0.127089
dqejx	-0.233605	0.141258
bqaec	-0.026694	0.106291
vtoow	0.000811	0.023185
lqtag	-0.014274	0.088653
ekqox	-0.117433	0.130689
srair	0.078313	0.125062
rhtsc	0.597181	-0.619343
qxlda	-0.055091	-0.183617
qoijl	-0.163341	-0.151973
gegra	-0.028806	0.062248
pdbnq	-0.000626	-0.010258
mxsvr	-0.156589	0.085103
ejlhg	0.234371	0.113172
csmqn	0.152931	0.091057
wmcyw	-0.200168	0.117841
jiyxt	0.015659	0.032088
oiiwp	-0.157497	-0.155311
wlcwi	0.037811	-0.458007
mxmen	0.222167	1.517698
rjuud	-0.115335	-0.028715
jpkdn	-0.033529	-0.050267
uqgkv	-0.262548	-0.250496
xjjvr	0.089004	0.121740
tecxd	-3.090699	-0.149439
eruff	0.016006	0.060541
vlihq	1.101381	0.603164
