
Name	VeloLon	VeloLat
gucxc	-0.003867	-0.067012
ecoys	0.032858	-0.041497
ehelv	-0.030265	0.170898
lghev	-0.189618	-0.174094
irjcx	0.098100	-0.099624
bromu	-0.026748	0.093264
wbclu	0.036483	-0.020236
uwkdy	0.001120	-0.041442
owjgu	0.143775	0.175802
koyip	-0.127069	0.170662
biria	0.012382	-0.002750
xboly	-0.004143	-0.013169
wpexe	-0.008211	0.029475
iwouo	-0.003375	0.363856
vhlah	-0.082368	-0.046364
vansu	-0.013067	-0.031755
nfhxe	-0.001279	-0.028118
afwef	-0.009000	-0.001997
hpvsd	0.006742	-0.029097
vmokl	-0.050754	0.125034
ukycy	0.009817	-0.008317
bjboq	0.714814	0.676110
snwvr	0.016135	0.000533
coujy	-0.421278	-0.180040
fmcxk	-0.134173	-0.013077
jasbc	-0.098450	-0.045203
hkjgu	-0.041459	-0.098604
ctyfb	0.002212	-0.004414
htqjy	0.053024	0.063836
extlh	0.003577	0.000856
kfnfn	0.020993	0.030824
ypucb	-0.087809	-0.000014
mhnne	0.000732	0.007560
xtfyg	0.018207	0.023651
lxehc	-0.112679	-0.137407
bgack	-0.229457	0.093969
lutiq	-0.120650	0.139308
iibpd	0.234518	0.307604
lgrns	0.033961	0.029477
ghdqj	-0.016509	-0.053076
rapoe	-0.071130	0.033742
bpbck	-0.047769	0.023837
lwjuo	-0.148575	-0.030185
dhgda	0.008508	0.000628
bgtib	0.010728	0.010770
vhnbe	0.050989	0.008917
tboay	0.088692	0.094741
ijeao	-0.033773	0.005855
lyyqk	0.040430	-0.063641
terhk	-0.019096	0.137791
