
Name	VeloLon	VeloLat
qyifa	-0.002442	0.012533
kaoyw	0.072181	0.004210
mcoym	-0.021456	-0.006694
ybcmm	-0.006756	-0.005737
jaivb	0.005754	-0.004359
ovldi	0.000408	-0.002663
nwiyl	0.015253	-0.012852
pyvnm	0.016213	0.024664
xwpcc	-0.000221	-0.001826
qlhco	0.047025	0.052805
asgcx	0.002858	0.003095
nqaru	0.002260	0.005163
nptxy	-0.003114	-0.003328
sgnwk	0.000306	-0.007671
gukvf	-0.004225	0.005952
iyvjj	-0.007037	-0.005817
njcqr	-0.005785	0.001881
eviyx	0.043922	-0.054580
shexr	-0.011148	0.000174
edyyr	0.011555	-0.004650
xmdhv	-0.024322	0.001531
rqohg	-0.004157	0.002576
amxyy	0.013058	-0.001205
rolps	0.018872	-0.008697
ovwyn	0.003717	-0.000143
myrvr	0.005364	0.008929
urgbn	-0.003543	-0.008578
povoj	-0.002094	0.005398
llhgt	0.008447	-0.016298
pkphh	-0.002929	-0.000216
mhwsn	-0.010353	0.008440
stcjd	0.004396	0.001817
bhlgw	0.001885	-0.000921
yimqm	0.001629	-0.008412
avdmd	-0.004693	0.005766
jchlm	-0.004175	-0.002911
twbmi	-0.001454	-0.013070
exhbg	0.004329	0.000882
xqvnj	0.003871	0.010465
sepat	0.005369	0.011316
anugr	-0.008422	0.008718
aslgg	-0.025104	-0.041340
ckxlf	-0.011870	0.009385
yteca	-0.012349	-0.005534
eqltc	0.007258	0.005609
lmdyp	0.002447	0.002860
hehhq	0.020382	0.018310
spsre	-0.052766	0.027365
onqsi	-0.014969	0.002067
aytgw	0.001601	0.006204
