
Name	VeloLon	VeloLat
gnnrf	0.021114	-0.041717
miqbj	0.173035	-0.467635
lkfrf	-0.002360	-0.001254
ofhlf	0.049929	0.013342
vtypc	-0.000448	-0.003993
ehkaa	-0.069725	-0.161195
hpqrg	-0.122845	0.001204
vpvdg	-0.002116	0.014681
dtrrq	-0.028263	0.029925
whgwg	0.144088	-0.021886
pfdwe	0.000440	0.011625
wbyvi	0.013342	-0.098877
hpeve	-0.011657	0.035682
ilelb	-0.030239	0.006967
vodnk	-0.012703	0.017360
pqthj	-0.029523	-0.003010
oxhal	0.002607	0.004596
sqiem	0.003222	0.000903
skass	-0.006620	0.117371
awpyy	-0.043010	-0.035754
bhqeu	0.009787	0.022833
neerq	-0.043210	0.030917
mcgdn	-0.032176	0.014310
dndrr	-0.020711	-0.024520
ubcln	0.251664	-0.018417
rqeda	-0.020133	-0.019691
ogfic	0.054350	0.008266
jtuuf	0.097183	0.043815
wnafy	-0.003428	-0.035691
otdwh	-0.053089	0.053400
eygkl	0.067413	-0.179486
riqxv	0.047487	-0.118786
beush	0.017479	-0.037977
ihbpq	0.035919	-0.028227
eftgo	0.009129	0.027043
irste	0.055737	-0.033310
pooym	0.007567	0.092259
qklbh	0.035351	-0.010275
ighle	-0.002378	-0.000372
abvhh	-0.014625	-0.006107
tfpii	-0.056052	-0.089108
svbrx	0.010251	-0.039376
xbagv	-0.019262	0.041030
lclrd	-0.008024	0.073248
ijnrj	-0.010874	0.001385
vgpgr	-0.057220	0.033032
biuvs	-0.009223	-0.090813
iruxo	0.015982	0.079799
spvlr	-0.041357	-0.023418
cenad	-0.030596	0.044738
