
Name	VeloLon	VeloLat
imeba	-0.228046	-0.084821
flsxw	0.044491	-0.095974
gmsxg	0.072755	-0.035578
mybgg	0.004784	0.051805
daejn	0.251106	0.076530
hjsae	0.023276	-0.017710
tlpxe	0.080126	-0.002280
umxfr	-0.059341	0.017874
kwgbb	-0.089820	0.047540
iscbh	0.115194	0.029950
ljobk	-0.019343	0.076641
tiavk	0.059449	-0.109556
tgiyx	-0.023340	-0.011043
jdflf	0.115242	-0.070020
okfxp	0.101479	-0.018398
pxjrd	-0.001479	0.015515
frbiv	0.054378	-0.101319
njpxk	-0.025993	0.020495
jcnkv	-0.004837	-0.058811
caxmh	-0.204505	-0.226991
yroqj	0.173918	-0.020324
hisqd	0.056391	-0.023855
agkxx	-0.098425	0.047349
hhsgj	0.058839	-0.020527
sxlxf	0.051974	0.025049
gxhxv	-0.192907	-0.507511
vvoyt	0.095848	-0.078650
uhjhr	0.151655	0.254289
sscoi	0.142701	-0.049125
gqgcq	-0.008462	-0.011889
rqlut	-0.134539	-0.090200
uwbdo	-0.202147	0.036951
yqsow	-0.030330	-0.081319
merir	-0.133571	-0.114720
ajago	-0.115720	-0.081968
dmcer	0.001375	-0.056991
iwnre	0.004001	-0.022230
ckqyd	0.027522	0.012090
ktxfr	-0.066356	-0.038448
ucuai	-0.661686	0.770076
atvdv	0.039268	-0.177116
ajeoo	-0.019209	0.343827
mqyeb	-0.010426	-0.004455
xwcba	0.019189	-0.045253
ntewm	-0.088443	-0.005762
sraxu	0.069178	0.110722
qnqct	-0.029005	-0.000355
uujhn	0.136476	-0.010625
sttjp	-0.214970	0.032976
axiow	0.060406	0.093814
