Name	Lat	Lon
qpbti	7.887904	4.424816
rwnxd	6.035761	2.010831
hnbvg	6.292056	3.034229
hachg	5.546400	0.592345
evncn	2.183293	8.337132
wpnxh	5.382126	4.604949
tppvh	4.501931	7.388856
qbonk	4.641316	3.951011
fwlue	3.459528	6.606382
knqgg	9.472976	4.291038
phngv	4.277784	2.314766
bfgxo	1.680903	6.719324
tbfyy	4.183527	0.933789
hkhae	7.710070	2.535712
rpocn	5.696089	3.139507
afscc	0.016813	4.164932
aacme	6.548116	2.576697
jreyh	3.241191	4.193684
dicjw	9.072990	4.699177
nxldm	9.385127	9.740548
gehuj	9.986829	5.826143
aglpu	2.093301	8.629267
dfgie	0.942514	2.116436
ecslj	6.864505	0.825660
iawtk	8.555848	1.739665
lfyjs	7.112019	8.129774
ettal	3.256129	1.697701
ndjts	9.556424	5.753529
qoptt	2.903469	4.821973
kxxov	4.955453	8.595523
ekndo	1.269650	6.298642
xkeos	9.005432	9.015827
ivjqt	0.441865	4.302400
faath	3.063069	6.421911
qfwaw	5.210826	0.993349
hjueb	5.750392	8.351624
rlqsk	5.519967	6.832601
lwnis	4.838296	4.085490
pcbac	6.137697	7.234851
khrrg	7.866347	6.274045
vmuje	8.017245	9.701197
ebwab	9.342365	5.831460
ktpho	9.402079	7.125567
ujdua	2.356185	0.748638
ncdnx	6.538534	0.406172
alcjv	8.652422	3.139683
tnsuf	2.371219	1.249025
swkvp	4.044377	3.077530
xfiig	3.874520	3.836727
hyhlc	6.497331	9.057327
