Name	Lat	Lon
fsysq	9.993185	2.941036
mwddm	9.478345	5.459599
cncor	8.175775	2.544664
lkkcx	0.705843	0.254698
gsted	5.884336	3.103224
ljtbo	1.876256	8.034264
xtyrx	2.705675	4.230541
hdocl	0.593730	4.276230
vtpqy	7.027503	8.813413
snchw	5.582144	1.245647
tvihq	1.153891	9.102228
rofsk	0.867789	3.441475
xaxte	5.116724	4.926228
cytan	7.223559	6.785698
frwqq	1.742153	6.350434
iwcer	2.424090	0.372608
wsnxo	6.871576	1.684826
sxfhh	7.823631	0.571656
fbsso	9.736084	1.763535
sbfrv	8.820109	4.357638
jgpst	9.139583	9.565606
xvler	9.876702	8.971850
pqwps	4.217402	7.729173
uwrmn	8.292729	1.869953
yckgg	3.078945	5.889991
jwnno	6.160129	7.821512
rytnh	4.850121	3.291774
rhtvs	6.159860	5.985968
juute	5.485551	8.767507
ilkqt	9.691598	5.661313
ddilt	9.559119	6.682903
nsypg	1.576070	0.109572
lqaeb	2.289833	9.016617
dovus	7.359705	5.228617
xwtmd	6.844180	4.569337
vqvfa	8.271942	0.126630
savje	6.676695	6.533389
hxslg	8.111278	5.207242
lfmte	7.107133	6.241275
ikicc	1.382405	9.589539
vojui	0.119386	4.085210
djimq	3.908680	6.525490
xoruo	5.860550	3.177001
hltnd	2.465898	8.259800
mlxfw	7.574466	4.350424
rpxql	6.824457	4.043959
lpevu	1.800747	8.647099
cmuex	1.845684	5.152130
mrbgq	9.131292	0.408112
mhjdf	1.904596	9.627649
