
Name	VeloLon	VeloLat
fsysq	0.019338	0.018779
mwddm	-0.031917	-0.018695
cncor	0.049283	0.049200
lkkcx	-0.061179	-0.033787
gsted	-0.031072	0.118488
ljtbo	0.098644	0.087832
xtyrx	0.019925	0.021663
hdocl	0.032484	0.035425
vtpqy	-0.033081	-0.039898
snchw	0.070917	-0.041225
tvihq	0.055480	-0.058631
rofsk	-0.003662	-0.035478
xaxte	0.122653	0.004958
cytan	-0.071873	0.028155
frwqq	-0.044233	-0.088918
iwcer	-0.048043	-0.004436
wsnxo	0.106707	0.063857
sxfhh	-0.062626	0.029737
fbsso	0.018112	0.024482
sbfrv	-0.102705	0.049205
jgpst	0.033938	0.000745
xvler	-0.025702	0.092812
pqwps	0.036514	-0.024332
uwrmn	0.062407	0.074914
yckgg	-0.095007	0.058493
jwnno	-0.079116	0.024467
rytnh	-0.020651	0.018329
rhtvs	-0.010981	0.022035
juute	-0.020544	-0.017301
ilkqt	-0.015201	0.019842
ddilt	0.101725	-0.009870
nsypg	-0.003083	0.001621
lqaeb	-0.017591	-0.027715
dovus	0.034599	-0.181018
xwtmd	0.208319	-0.012787
vqvfa	-0.075444	0.054161
savje	0.008540	-0.016122
hxslg	-0.085792	0.209506
lfmte	-0.078304	0.085144
ikicc	0.029933	0.000849
vojui	0.005677	-0.031143
djimq	-0.036929	-0.068468
xoruo	-0.003783	0.109690
hltnd	-0.018884	0.057185
mlxfw	0.028935	0.007001
rpxql	0.062849	-0.018248
lpevu	0.201901	0.075109
cmuex	0.056806	-0.000912
mrbgq	-0.014641	0.009868
mhjdf	0.038294	-0.062948
