
Name	VeloLon	VeloLat
phqgl	0.028239	-0.098353
kobba	-0.053593	0.021282
diovy	-0.036335	-0.117591
vdfdc	0.112677	-0.045063
wydkc	0.111702	0.124976
sxuhw	-0.027158	-0.162110
eetyd	0.127796	0.104537
bmlmu	0.044672	-0.077624
qtkbk	-0.092770	0.088420
prdmf	-0.021837	0.052915
ejimk	-0.008580	-0.024412
ihgow	0.034397	0.031205
eanvc	-0.079531	0.028762
mtdia	-0.174524	-0.242113
pxhyl	0.019059	0.015386
bfejo	0.096210	0.088300
veiou	0.081950	-0.066956
hdfcv	0.013648	-0.047540
ixwun	-0.018020	0.007374
weoor	-0.024324	-0.007674
glfvu	-0.075901	0.013644
fivqh	-0.010738	-0.013116
dbole	-0.182710	-0.070011
jxwkr	-0.003813	0.001054
swfwd	-0.007430	0.085093
hfxgg	0.026690	-0.098289
bkugv	-0.093071	0.013048
bcusw	-0.025124	0.000942
xsyuy	0.032929	0.030218
jcwbw	-0.013656	0.023715
llytv	0.028293	0.051641
reken	-0.105362	-0.022435
ltqrn	0.057420	-0.014141
tmhso	-0.336299	-0.078809
wndsr	0.021322	0.144524
abhwi	0.004041	0.001559
wiiaa	0.108585	0.218636
ulolf	-0.966609	2.182957
bpbvg	0.247431	0.140289
bncul	-0.002867	0.012578
ywrsr	0.115230	-0.003902
kgsby	-0.004668	0.083619
fxpdu	0.052459	0.087730
udmxd	0.113178	0.083098
lsvhm	0.040760	0.031152
hsljm	0.041609	0.036912
ulths	-0.016273	-0.013479
mksbn	-1.361723	-1.769542
ipvnk	0.030308	0.037785
hcpmy	-0.055355	-0.032134
