
Name	VeloLon	VeloLat
kegeu	-0.050572	0.037218
dxaae	-0.015606	-0.018619
iuhnn	0.010691	0.106364
kuuiq	-0.027622	0.031946
bfvqa	0.000413	-0.011820
kbwqn	-0.050269	0.018344
qvgnq	-0.003646	-0.008218
rylhk	0.015068	-0.041505
gwdvh	-0.146356	0.095084
gtity	0.019738	-0.025651
vhltu	-0.001296	-0.040815
mmigs	0.014903	-0.028246
qapwr	0.036103	0.187644
hgvyv	0.008737	-0.033026
knyvu	-0.012640	-0.249612
jyiqo	-0.011634	0.011258
weupn	-0.002076	-0.016296
eqirs	-0.001820	-0.041283
irffl	0.073753	0.045308
fqkog	-0.032501	-0.005912
dcefw	-0.042067	-0.000889
qhksm	0.059173	0.066968
evxde	0.002972	-0.004111
pwndt	-0.093907	-0.013527
gjuba	-0.313455	0.623737
dyvum	0.047269	0.024571
nhwus	0.014230	-0.010354
nrwgf	0.040141	-0.082989
bonwr	0.003971	-0.006761
lmsvw	-0.003364	0.006548
yyjkw	0.046530	0.009371
tehec	-0.026968	0.004300
lwxsp	0.006400	-0.019315
blhog	0.100253	-0.106045
oxvcb	0.024450	-0.017346
fvhjy	-0.143516	0.025074
fyhbr	0.030695	0.034866
spgla	0.093718	0.123707
mkewq	-0.044641	0.049380
jtjjh	0.034401	-0.069142
fncok	0.028644	-0.013746
ydkev	0.227156	0.043327
qnonn	-0.029492	0.019620
smxva	-0.038910	-0.009408
dkoix	0.167636	0.126101
mfpul	-0.011766	-0.027503
kdsho	-0.006348	-0.036188
hdorp	0.016551	-0.025168
dorcu	0.072326	0.033850
drcyj	0.116677	-0.149301
