Name	Lat	Lon
dvbkb	0.888586	2.130713
nbsxu	1.087926	4.464871
nqcsx	3.474479	4.779763
soqnx	2.475815	5.566875
phrmy	7.594859	1.026810
nvsrv	3.194500	6.801523
wnbsv	5.231363	9.965802
kwfam	7.581944	3.523388
swddv	8.756778	9.725041
fsxeg	2.914762	5.166473
nphea	5.162395	8.404543
kysem	3.594124	4.375177
wucyn	6.671854	6.441166
plhvh	6.987714	3.857142
xcslq	2.521873	2.504464
jltjk	0.774404	5.127671
tbqkc	5.860959	5.408214
lbwnb	9.458828	5.136518
cuxjo	5.099381	4.522824
xrhfe	7.503116	5.304784
kqmmx	3.072870	4.869582
nrnht	9.105631	5.732082
ufljv	9.520773	8.343519
bsvdx	9.035232	5.638665
pgbkf	7.247953	5.150666
dluyb	4.496006	6.347623
cqdov	1.771116	4.368523
mixpn	2.940438	7.154932
qiidx	9.354913	9.945223
nkwsc	9.986293	8.029392
qbfbt	7.313739	9.630351
xgvbn	5.847825	2.004870
rcffc	3.212881	4.400739
kibxo	6.327098	8.899050
ekccb	8.526408	9.536415
ndlbq	7.923197	3.338961
svwpt	7.852298	5.179262
ppyuo	3.027168	3.564766
edvtj	3.426984	7.610723
ocatr	4.728107	7.315091
hlgsc	4.005306	5.292676
nunbq	5.951497	7.178911
swdvh	9.816024	6.807867
aqoaa	6.109595	7.922658
ydiey	2.781087	3.971130
jcfyn	4.969976	1.735287
wyhlx	9.191144	0.384316
pdnah	5.859808	5.562317
exxif	1.961391	5.795916
inhcf	4.306871	5.094562
