Name	Lat	Lon
xtxhl	4.771038	4.908358
pdwca	6.706363	6.843381
mxhwf	2.307156	3.849724
ifgmi	2.586889	6.362979
dyhtp	6.485621	7.846521
akqkb	6.077631	3.833883
bpmak	3.897834	6.739091
yymup	8.698244	0.895383
bttfl	9.838309	1.382153
xkinm	4.853454	2.454028
ssanu	2.363292	2.001093
cpgkh	9.969258	9.847681
xgvua	0.948761	3.315937
vwltf	0.476630	5.821412
elmab	3.611685	0.724318
tgqbu	4.730489	1.590690
eyjwt	7.906336	5.332772
xpxdj	2.958924	1.787527
rdnij	5.961238	0.632829
yhpby	1.944330	0.531442
fgtmh	8.371365	8.348210
mqohn	5.100294	7.538829
ghcmf	1.837208	0.643294
tfpqb	8.533921	7.960286
ouqul	6.266956	9.602324
qgihc	2.536128	8.734607
wjmip	6.907342	4.699643
vmhao	5.424750	1.697235
qoemk	0.646823	3.781201
svggn	4.695024	1.153965
gcnrp	0.230684	9.275316
pelkc	0.114114	7.108355
nkjjn	1.486613	7.916433
gqcbj	3.277931	5.503854
wagyj	7.212578	2.185233
gqmed	6.291143	1.791890
iivre	4.713620	5.238574
wyfni	2.354486	1.816050
omybb	1.250387	1.838594
ypwxw	7.700379	5.260766
yqnvn	4.118060	0.262041
kpwsq	2.420805	2.230762
urrhy	5.906544	6.475035
saocd	8.438499	1.279136
ypdec	9.379194	5.857641
anokh	3.081963	6.110138
ockmp	7.002961	8.551021
kfclb	5.380732	8.761551
emswd	1.140944	3.959133
hdbev	8.327879	5.854009
