"","parameter","ess","esspersec","mean","HMDmin","HMDmax","time","nitetations","irep"
"state","state",2.50805292070193,0.476544351263901,5500,1000,9550,5.26300000000003,10000,1
"joint","joint",446.400371609049,84.8186151641737,-539.64834620442,-541.733081373274,-538.650405454709,5.26300000000003,10000,1
"prior","prior",559.772692080345,106.360002295334,-5.96343010653461,-6.27013954706555,-5.63116394259163,5.26300000000003,10000,1
"likelihood","likelihood",463.012227486045,87.9749624712221,-533.684916097886,-535.683337992973,-532.724384132088,5.26300000000003,10000,1
"location.traitLikelihood","location.traitLikelihood",463.012227486045,87.9749624712221,-533.684916097886,-535.683337992973,-532.724384132088,5.26300000000003,10000,1
"treeModel.rootHeight","treeModel.rootHeight",901,171.195135854075,12.242,12.242,12.242,5.26300000000003,10000,1
"age.root.","age.root.",901,171.195135854075,1995.388,1995.388,1995.388,5.26300000000003,10000,1
"treeLength","treeLength",901,171.195135854075,247.015454600465,247.015454600465,247.015454600465,5.26300000000003,10000,1
"location.variance.diagonal1","location.variance.diagonal1",649.711868485987,123.448958481091,2.28853726511381,1.69866421682106,2.85439559273625,5.26300000000003,10000,1
"location.variance.diagonal2","location.variance.diagonal2",564.586574934045,107.274667477492,11.2940619403514,7.88629149349136,14.1024474465896,5.26300000000003,10000,1
"location.variance.offDiagonal","location.variance.offDiagonal",NA,NA,0,0,0,5.26300000000003,10000,1
"location.sampling.variance.diagonal1","location.sampling.variance.diagonal1",901,171.195135854075,1e-04,1e-04,1e-04,5.26300000000003,10000,1
"location.sampling.variance.diagonal2","location.sampling.variance.diagonal2",901,171.195135854075,1e-04,1e-04,1e-04,5.26300000000003,10000,1
"location.DQ080061_Ccs_2004.1","location.DQ080061_Ccs_2004.1",816.128893051435,155.069141754024,-2.15038668505247,-5.7780261892804,1.34150708916001,5.26300000000003,10000,1
"location.DQ080061_Ccs_2004.2","location.DQ080061_Ccs_2004.2",901,171.195135854075,0.361876576369821,-7.84364166959535,8.6464950446544,5.26300000000003,10000,1
"location.DQ080061_Ccs_2004.3","location.DQ080061_Ccs_2004.3",762.802540532734,144.936830806143,29.9396476100277,29.9201424331482,29.9593970180976,5.26300000000003,10000,1
"location.DQ080061_Ccs_2004.4","location.DQ080061_Ccs_2004.4",740.489282820627,140.697184651458,-91.8697242682038,-91.8878228805816,-91.8501004838787,5.26300000000003,10000,1
"location.DQ164203_Ph_2003.1","location.DQ164203_Ph_2003.1",748.314928790366,142.184101993228,0.821391201291063,-1.83225135639721,3.80778089165924,5.26300000000003,10000,1
"location.DQ164203_Ph_2003.2","location.DQ164203_Ph_2003.2",753.686201747678,143.204674472292,-4.42112458865979,-11.0967379924015,1.41799032072696,5.26300000000003,10000,1
"location.DQ164203_Ph_2003.3","location.DQ164203_Ph_2003.3",901,171.195135854075,38.9997264695651,38.9802334497016,39.0192650548749,5.26300000000003,10000,1
"location.DQ164203_Ph_2003.4","location.DQ164203_Ph_2003.4",671.998448006168,127.68353562724,-105.550431891788,-105.568872318815,-105.529856171704,5.26300000000003,10000,1
"location.DQ666448_Hs_2004.1","location.DQ666448_Hs_2004.1",845.431946891295,160.636889016015,-0.0738057223488566,-2.13957167678817,1.97197964875383,5.26300000000003,10000,1
"location.DQ666448_Hs_2004.2","location.DQ666448_Hs_2004.2",901,171.195135854075,-1.9251762653322,-6.90495848732098,2.22344829458403,5.26300000000003,10000,1
"location.DQ666448_Hs_2004.3","location.DQ666448_Hs_2004.3",857.651938374132,162.958757053796,34.1694772821859,34.1494769016974,34.189101422124,5.26300000000003,10000,1
"location.DQ666448_Hs_2004.4","location.DQ666448_Hs_2004.4",901,171.195135854075,-111.929611207572,-111.95019714662,-111.913658609792,5.26300000000003,10000,1
"location.DQ666451_Hs_2005.1","location.DQ666451_Hs_2005.1",901,171.195135854075,-0.0240101384239602,-2.80915280798678,2.10513176425816,5.26300000000003,10000,1
"location.DQ666451_Hs_2005.2","location.DQ666451_Hs_2005.2",901,171.195135854075,-0.763238697408683,-6.67644207031885,4.30017432792766,5.26300000000003,10000,1
"location.DQ666451_Hs_2005.3","location.DQ666451_Hs_2005.3",779.897832596653,148.185033744375,34.1696011678208,34.1495373360934,34.1875012658346,5.26300000000003,10000,1
"location.DQ666451_Hs_2005.4","location.DQ666451_Hs_2005.4",771.221666689952,146.536512766473,-111.929807071528,-111.949429271352,-111.908997144588,5.26300000000003,10000,1
"location.DQ164201_Hs_2004.1","location.DQ164201_Hs_2004.1",874.709205729345,166.199735080627,-0.352999191601366,-2.45621013879579,1.54057805805455,5.26300000000003,10000,1
"location.DQ164201_Hs_2004.2","location.DQ164201_Hs_2004.2",901,171.195135854075,-2.78072080289856,-7.13137862063381,1.37382844706383,5.26300000000003,10000,1
"location.DQ164201_Hs_2004.3","location.DQ164201_Hs_2004.3",901,171.195135854075,34.1698368797112,34.15087127037,34.1886338614765,5.26300000000003,10000,1
"location.DQ164201_Hs_2004.4","location.DQ164201_Hs_2004.4",901,171.195135854075,-111.929430160955,-111.947950344296,-111.909175176248,5.26300000000003,10000,1
"location.WG144_Hs_2006.67.1","location.WG144_Hs_2006.67.1",875.543023417439,166.358165194268,-0.825675927759854,-3.90990408094391,1.97772830040433,5.26300000000003,10000,1
"location.WG144_Hs_2006.67.2","location.WG144_Hs_2006.67.2",744.423674132264,141.444741427372,0.13636191380993,-5.97983925961394,6.91104502811544,5.26300000000003,10000,1
"location.WG144_Hs_2006.67.3","location.WG144_Hs_2006.67.3",748.699368328498,142.257147696845,32.2400950750092,32.2214314980113,32.2581274977269,5.26300000000003,10000,1
"location.WG144_Hs_2006.67.4","location.WG144_Hs_2006.67.4",800.305753986372,152.062655137064,-110.919801559253,-110.939038317851,-110.900809524991,5.26300000000003,10000,1
"location.WG149_Hs_2007.63.1","location.WG149_Hs_2007.63.1",901,171.195135854075,0.0477806728425682,-3.65171825105852,2.69904670813533,5.26300000000003,10000,1
"location.WG149_Hs_2007.63.2","location.WG149_Hs_2007.63.2",901,171.195135854075,-2.1923381330564,-10.2193815844059,4.48884083872339,5.26300000000003,10000,1
"location.WG149_Hs_2007.63.3","location.WG149_Hs_2007.63.3",901,171.195135854075,34.2397194856027,34.2196180775498,34.258384101753,5.26300000000003,10000,1
"location.WG149_Hs_2007.63.4","location.WG149_Hs_2007.63.4",825.454715746807,156.841101224929,-118.519841956383,-118.537562068259,-118.500339289572,5.26300000000003,10000,1
"location.WG009_Hs_2005.67.1","location.WG009_Hs_2005.67.1",833.015521460018,158.277697408325,-1.00739520811501,-3.5962262839015,1.60120825341219,5.26300000000003,10000,1
"location.WG009_Hs_2005.67.2","location.WG009_Hs_2005.67.2",728.889758506295,138.493208912463,2.32816402543055,-3.3565645112602,8.20925996789835,5.26300000000003,10000,1
"location.WG009_Hs_2005.67.3","location.WG009_Hs_2005.67.3",901,171.195135854075,32.2805058492456,32.263022741449,32.2993021834223,5.26300000000003,10000,1
"location.WG009_Hs_2005.67.4","location.WG009_Hs_2005.67.4",901,171.195135854074,-106.739754782661,-106.758868800568,-106.71846109439,5.26300000000003,10000,1
"location.WG132_Hs_2005.76.1","location.WG132_Hs_2005.76.1",901,171.195135854075,-0.0617950059743914,-2.5390969821559,2.43433794353417,5.26300000000003,10000,1
"location.WG132_Hs_2005.76.2","location.WG132_Hs_2005.76.2",901,171.195135854075,-4.13992798155025,-10.2289907246534,1.74371670378475,5.26300000000003,10000,1
"location.WG132_Hs_2005.76.3","location.WG132_Hs_2005.76.3",802.240032837152,152.430179144432,33.9499158475636,33.9319814847306,33.9686931743164,5.26300000000003,10000,1
"location.WG132_Hs_2005.76.4","location.WG132_Hs_2005.76.4",695.498080169794,132.148599690251,-118.200511854862,-118.220790564101,-118.182060895612,5.26300000000003,10000,1
"location.WG007_Hs_2005.59.1","location.WG007_Hs_2005.59.1",901,171.195135854075,-1.22632034325375,-3.6284572775719,1.53443771491231,5.26300000000003,10000,1
"location.WG007_Hs_2005.59.2","location.WG007_Hs_2005.59.2",876.439391598062,166.528480258038,1.69972662618812,-4.11213675349673,7.36723476960498,5.26300000000003,10000,1
"location.WG007_Hs_2005.59.3","location.WG007_Hs_2005.59.3",901,171.195135854075,31.8203462518905,31.8015036502731,31.8417508763364,5.26300000000003,10000,1
"location.WG007_Hs_2005.59.4","location.WG007_Hs_2005.59.4",594.078180006474,112.878240548446,-106.560282774879,-106.578565558611,-106.54356967834,5.26300000000003,10000,1
"location.DQ431712WG252_Hs_2004.57.1","location.DQ431712WG252_Hs_2004.57.1",901,171.195135854075,-0.817645757822275,-2.90869635712861,1.45762370463836,5.26300000000003,10000,1
"location.DQ431712WG252_Hs_2004.57.2","location.DQ431712WG252_Hs_2004.57.2",901,171.195135854075,-1.69208245235575,-5.98735009102381,3.33818534769321,5.26300000000003,10000,1
"location.DQ431712WG252_Hs_2004.57.3","location.DQ431712WG252_Hs_2004.57.3",901,171.195135854075,33.4099148318162,33.3903287913708,33.4301268440021,5.26300000000003,10000,1
"location.DQ431712WG252_Hs_2004.57.4","location.DQ431712WG252_Hs_2004.57.4",868.871560086398,165.090549132888,-111.929879537457,-111.952036890363,-111.911333501234,5.26300000000003,10000,1
"location.DQ080053_Ct_2003.1","location.DQ080053_Ct_2003.1",619.6934654925,117.745290802298,1.93629862976488,-0.241206155986393,4.0063272950167,5.26300000000003,10000,1
"location.DQ080053_Ct_2003.2","location.DQ080053_Ct_2003.2",901,171.195135854075,-2.57049397610527,-7.57600374715059,1.77136048592573,5.26300000000003,10000,1
"location.DQ080053_Ct_2003.3","location.DQ080053_Ct_2003.3",855.815655214581,162.609852786353,35.6092302483572,35.5880981096907,35.6275340027427,5.26300000000003,10000,1
"location.DQ080053_Ct_2003.4","location.DQ080053_Ct_2003.4",901,171.195135854075,-109.460572680071,-109.480352840286,-109.443427658054,5.26300000000003,10000,1
"location.DQ431704WG219_Hs_2004.57.1","location.DQ431704WG219_Hs_2004.57.1",901,171.195135854075,2.48747383922072,0.651378734302128,4.44321209539452,5.26300000000003,10000,1
"location.DQ431704WG219_Hs_2004.57.2","location.DQ431704WG219_Hs_2004.57.2",836.4869873952,158.937295723959,0.574904436674235,-4.10683072254818,4.40726679465431,5.26300000000003,10000,1
"location.DQ431704WG219_Hs_2004.57.3","location.DQ431704WG219_Hs_2004.57.3",901,171.195135854075,39.0700435602603,39.0507845660075,39.0885224676341,5.26300000000003,10000,1
"location.DQ431704WG219_Hs_2004.57.4","location.DQ431704WG219_Hs_2004.57.4",901,171.195135854075,-108.53981348803,-108.559100945134,-108.51955336954,5.26300000000003,10000,1
"location.DQ431702WG216_Hs_2004.57.1","location.DQ431702WG216_Hs_2004.57.1",875.765291289306,166.400397356888,2.49750419199952,0.479985610988363,4.21509994368359,5.26300000000003,10000,1
"location.DQ431702WG216_Hs_2004.57.2","location.DQ431702WG216_Hs_2004.57.2",901,171.195135854075,0.66215437140582,-3.38930225377667,4.80380287528165,5.26300000000003,10000,1
"location.DQ431702WG216_Hs_2004.57.3","location.DQ431702WG216_Hs_2004.57.3",758.706155893934,144.158494374678,39.069916958912,39.0502556848882,39.0877593884695,5.26300000000003,10000,1
"location.DQ431702WG216_Hs_2004.57.4","location.DQ431702WG216_Hs_2004.57.4",883.773715387031,167.922043584842,-108.540008141742,-108.558385435437,-108.517375130356,5.26300000000003,10000,1
"location.WG011_Hs_2006.66.1","location.WG011_Hs_2006.66.1",901,171.195135854075,-1.71819629788807,-4.48972997682989,0.963669768309185,5.26300000000003,10000,1
"location.WG011_Hs_2006.66.2","location.WG011_Hs_2006.66.2",792.011541358794,150.486707459394,1.87516381395854,-4.58444558114713,8.17000928563531,5.26300000000003,10000,1
"location.WG011_Hs_2006.66.3","location.WG011_Hs_2006.66.3",901,171.195135854075,31.7797252372038,31.7591409388522,31.8001662788214,5.26300000000003,10000,1
"location.WG011_Hs_2006.66.4","location.WG011_Hs_2006.66.4",901,171.195135854075,-106.500167651619,-106.521751273675,-106.482784886187,5.26300000000003,10000,1
"location.WG013_Hs_2007.48.1","location.WG013_Hs_2007.48.1",901,171.195135854075,-0.818984614951427,-3.39740688290409,1.54571525786036,5.26300000000003,10000,1
"location.WG013_Hs_2007.48.2","location.WG013_Hs_2007.48.2",901,171.195135854075,0.754809644723016,-4.01075977079367,7.05416430742832,5.26300000000003,10000,1
"location.WG013_Hs_2007.48.3","location.WG013_Hs_2007.48.3",867.538494380499,164.837259050065,31.8399749696461,31.8196105183767,31.8581389096994,5.26300000000003,10000,1
"location.WG013_Hs_2007.48.4","location.WG013_Hs_2007.48.4",901,171.195135854075,-106.529454847624,-106.547873917133,-106.509867100881,5.26300000000003,10000,1
"location.DQ666449_Hs_2005.1","location.DQ666449_Hs_2005.1",901,171.195135854075,-1.73054575170963,-3.9546846958218,0.978967314804953,5.26300000000003,10000,1
"location.DQ666449_Hs_2005.2","location.DQ666449_Hs_2005.2",901,171.195135854075,5.405735108868,-0.572792982856172,10.4641167775329,5.26300000000003,10000,1
"location.DQ666449_Hs_2005.3","location.DQ666449_Hs_2005.3",901,171.195135854075,31.1701470536322,31.1509507750103,31.1886666262798,5.26300000000003,10000,1
"location.DQ666449_Hs_2005.4","location.DQ666449_Hs_2005.4",871.019385334462,165.498648172992,-100.080111002454,-100.101037028594,-100.059849514627,5.26300000000003,10000,1
"location.DQ431711WG251_Hs_2004.1","location.DQ431711WG251_Hs_2004.1",901,171.195135854075,-0.868604433202976,-2.85945164858447,1.18637847339128,5.26300000000003,10000,1
"location.DQ431711WG251_Hs_2004.2","location.DQ431711WG251_Hs_2004.2",901,171.195135854075,-2.64862417863541,-7.03649758480258,2.03697115964463,5.26300000000003,10000,1
"location.DQ431711WG251_Hs_2004.3","location.DQ431711WG251_Hs_2004.3",897.556990239636,170.540944373861,33.4099735287118,33.3902818637651,33.429546910434,5.26300000000003,10000,1
"location.DQ431711WG251_Hs_2004.4","location.DQ431711WG251_Hs_2004.4",665.190950990537,126.390072390373,-111.929872735392,-111.949075934255,-111.911927397111,5.26300000000003,10000,1
"location.WG124_Hs_2005.69.1","location.WG124_Hs_2005.69.1",857.944860149198,163.014413860762,-0.184816780753856,-2.62104661290311,2.42793645341565,5.26300000000003,10000,1
"location.WG124_Hs_2005.69.2","location.WG124_Hs_2005.69.2",901,171.195135854075,1.64343805793709,-4.39272158439748,7.55214271200022,5.26300000000003,10000,1
"location.WG124_Hs_2005.69.3","location.WG124_Hs_2005.69.3",831.76011483961,158.039162994415,32.3104812203583,32.2901591528563,32.3285212959429,5.26300000000003,10000,1
"location.WG124_Hs_2005.69.4","location.WG124_Hs_2005.69.4",901,171.195135854075,-111.21057138396,-111.227285590346,-111.19016395421,5.26300000000003,10000,1
"location.DQ080052_Ct_2003.1","location.DQ080052_Ct_2003.1",832.48258616848,158.17643666511,-2.06480062782177,-4.01841265218798,0.0448060181839552,5.26300000000003,10000,1
"location.DQ080052_Ct_2003.2","location.DQ080052_Ct_2003.2",901,171.195135854075,-7.29729710461292,-11.6204947303332,-3.27170392339453,5.26300000000003,10000,1
"location.DQ080052_Ct_2003.3","location.DQ080052_Ct_2003.3",901,171.195135854075,33.379900370506,33.3604599940396,33.3996780699322,5.26300000000003,10000,1
"location.DQ080052_Ct_2003.4","location.DQ080052_Ct_2003.4",675.746220342192,128.395633734028,-112.570193307943,-112.588799428752,-112.55231961358,5.26300000000003,10000,1
"location.DQ080051_Ct_2003.1","location.DQ080051_Ct_2003.1",783.973397945935,148.959414392158,-3.83707155515519,-6.10070815825539,-1.9432544810896,5.26300000000003,10000,1
"location.DQ080051_Ct_2003.2","location.DQ080051_Ct_2003.2",901,171.195135854075,-2.51118154899757,-6.94604133851279,1.93723709922542,5.26300000000003,10000,1
"location.DQ080051_Ct_2003.3","location.DQ080051_Ct_2003.3",618.027892216311,117.42882238577,31.7500699534095,31.7299987746271,31.7695901959776,5.26300000000003,10000,1
"location.DQ080051_Ct_2003.4","location.DQ080051_Ct_2003.4",901,171.195135854075,-110.019341351099,-110.040198188467,-110.00014946745,5.26300000000003,10000,1
"location.DQ080063_Cl_2003.1","location.DQ080063_Cl_2003.1",671.489452155736,127.586823514294,-1.55660115371189,-3.85209876691165,0.823153976918019,5.26300000000003,10000,1
"location.DQ080063_Cl_2003.2","location.DQ080063_Cl_2003.2",901,171.195135854075,-12.4405525217354,-17.3916978350842,-7.25788075713503,5.26300000000003,10000,1
"location.DQ080063_Cl_2003.3","location.DQ080063_Cl_2003.3",901,171.195135854075,30.3001440688,30.2905562913077,30.3111971608929,5.26300000000003,10000,1
"location.DQ080063_Cl_2003.4","location.DQ080063_Cl_2003.4",739.464898136442,140.502545722295,-114.939854736456,-114.954119407575,-114.925324833079,5.26300000000003,10000,1
"location.DQ080064_Fa_2003.1","location.DQ080064_Fa_2003.1",663.43000884269,126.055483344611,-1.59305522270294,-3.87633708318952,0.666151761766557,5.26300000000003,10000,1
"location.DQ080064_Fa_2003.2","location.DQ080064_Fa_2003.2",901,171.195135854075,-12.4664685206766,-17.2326925217795,-7.12918610109586,5.26300000000003,10000,1
"location.DQ080064_Fa_2003.3","location.DQ080064_Fa_2003.3",901,171.195135854075,30.299867929111,30.2910086624159,30.3078015595359,5.26300000000003,10000,1
"location.DQ080064_Fa_2003.4","location.DQ080064_Fa_2003.4",788.644759616225,149.846999737074,-114.940124969049,-114.949897001305,-114.928847199785,5.26300000000003,10000,1
"location.DQ080068_Ah_2003.1","location.DQ080068_Ah_2003.1",671.525944155936,127.593757202343,-1.58261019674505,-3.87867694926295,0.785831106581085,5.26300000000003,10000,1
"location.DQ080068_Ah_2003.2","location.DQ080068_Ah_2003.2",901,171.195135854074,-12.4621761219075,-17.4054844521967,-7.48837316798082,5.26300000000003,10000,1
"location.DQ080068_Ah_2003.3","location.DQ080068_Ah_2003.3",901,171.195135854075,30.299913835851,30.2909681578183,30.3077147393892,5.26300000000003,10000,1
"location.DQ080068_Ah_2003.4","location.DQ080068_Ah_2003.4",901,171.195135854075,-114.940137820841,-114.950701851742,-114.929296384398,5.26300000000003,10000,1
"location.DQ080065_Qq_2003.1","location.DQ080065_Qq_2003.1",670.474836036913,127.394040668233,-1.56207049915723,-3.74778233760614,0.855076044172818,5.26300000000003,10000,1
"location.DQ080065_Qq_2003.2","location.DQ080065_Qq_2003.2",901,171.195135854075,-12.4353998734464,-17.4036034686177,-7.47010108899402,5.26300000000003,10000,1
"location.DQ080065_Qq_2003.3","location.DQ080065_Qq_2003.3",854.623163468113,162.383272557117,30.300063591809,30.2911057565987,30.3079452840202,5.26300000000003,10000,1
"location.DQ080065_Qq_2003.4","location.DQ080065_Qq_2003.4",901,171.195135854075,-114.940031049332,-114.951246717138,-114.929808858996,5.26300000000003,10000,1
"location.DQ080066_Px_2003.1","location.DQ080066_Px_2003.1",662.508135392935,125.880322134321,-1.57374402248712,-3.84389874466444,0.81416868325531,5.26300000000003,10000,1
"location.DQ080066_Px_2003.2","location.DQ080066_Px_2003.2",901,171.195135854075,-12.4470747212876,-17.2382020640628,-7.29800364660731,5.26300000000003,10000,1
"location.DQ080066_Px_2003.3","location.DQ080066_Px_2003.3",859.638223270477,163.336162506265,30.3000118505973,30.2914500875955,30.3082227603528,5.26300000000003,10000,1
"location.DQ080066_Px_2003.4","location.DQ080066_Px_2003.4",901,171.195135854075,-114.940044779775,-114.950479038542,-114.92944296587,5.26300000000003,10000,1
"location.DQ080067_Bvs_2003.1","location.DQ080067_Bvs_2003.1",668.875749678159,127.090205145004,-1.56236133400333,-3.77352890778609,0.69778096479397,5.26300000000003,10000,1
"location.DQ080067_Bvs_2003.2","location.DQ080067_Bvs_2003.2",901,171.195135854075,-12.4704069532586,-17.0305063982154,-7.15608590221091,5.26300000000003,10000,1
"location.DQ080067_Bvs_2003.3","location.DQ080067_Bvs_2003.3",778.311947892056,147.883706610688,30.3001312448251,30.2896718958538,30.3090493958204,5.26300000000003,10000,1
"location.DQ080067_Bvs_2003.4","location.DQ080067_Bvs_2003.4",829.761480595519,157.65941109548,-114.940181135186,-114.954886728535,-114.927012827805,5.26300000000003,10000,1
"location.DQ080070_Qq_2003.1","location.DQ080070_Qq_2003.1",694.390288479644,131.93811295452,-3.52427617318411,-5.68532741382161,-1.33604753724909,5.26300000000003,10000,1
"location.DQ080070_Qq_2003.2","location.DQ080070_Qq_2003.2",901,171.195135854075,-5.86763700783828,-10.641875586642,-0.424638092916536,5.26300000000003,10000,1
"location.DQ080070_Qq_2003.3","location.DQ080070_Qq_2003.3",666.552845935947,126.648840193035,29.3500352309457,29.3317493817842,29.3683572708536,5.26300000000003,10000,1
"location.DQ080070_Qq_2003.4","location.DQ080070_Qq_2003.4",891.927195374544,169.4712512587,-111.679934757832,-111.700027880602,-111.6629694995,5.26300000000003,10000,1
"location.DQ080069_Ec_2003.1","location.DQ080069_Ec_2003.1",852.321341047186,161.94591317636,-6.38563628567668,-8.72972341895512,-3.79316594509598,5.26300000000003,10000,1
"location.DQ080069_Ec_2003.2","location.DQ080069_Ec_2003.2",901,171.195135854075,2.17292274091441,-3.19450668620988,7.5233494878713,5.26300000000003,10000,1
"location.DQ080069_Ec_2003.3","location.DQ080069_Ec_2003.3",901,171.195135854075,24.929980502576,24.9116636762215,24.9479520424107,5.26300000000003,10000,1
"location.DQ080069_Ec_2003.4","location.DQ080069_Ec_2003.4",901,171.195135854075,-98.6397661437592,-98.660600847368,-98.6223507309088,5.26300000000003,10000,1
"location.DQ431707WG237_Hs_2004.58.1","location.DQ431707WG237_Hs_2004.58.1",901,171.195135854075,-0.15934772186088,-3.10399246909381,2.84744975609087,5.26300000000003,10000,1
"location.DQ431707WG237_Hs_2004.58.2","location.DQ431707WG237_Hs_2004.58.2",901,171.195135854075,-1.62539760153296,-7.25452423193871,5.00600304832807,5.26300000000003,10000,1
"location.DQ431707WG237_Hs_2004.58.3","location.DQ431707WG237_Hs_2004.58.3",901,171.195135854075,35.2000635648798,35.1806618230452,35.2175863713942,5.26300000000003,10000,1
"location.DQ431707WG237_Hs_2004.58.4","location.DQ431707WG237_Hs_2004.58.4",831.152672612287,157.923745508699,-106.640083954068,-106.659329818327,-106.620415780495,5.26300000000003,10000,1
"location.DQ431706WG236_Hs_2004.57.1","location.DQ431706WG236_Hs_2004.57.1",901,171.195135854075,-0.174424266036458,-3.43458322707999,3.02761123510992,5.26300000000003,10000,1
"location.DQ431706WG236_Hs_2004.57.2","location.DQ431706WG236_Hs_2004.57.2",901,171.195135854075,-1.77637663715545,-8.03541208382313,4.96995756918829,5.26300000000003,10000,1
"location.DQ431706WG236_Hs_2004.57.3","location.DQ431706WG236_Hs_2004.57.3",901,171.195135854075,35.1999064169452,35.1815625703863,35.2200025113615,5.26300000000003,10000,1
"location.DQ431706WG236_Hs_2004.57.4","location.DQ431706WG236_Hs_2004.57.4",901,171.195135854075,-106.639961496255,-106.657715908258,-106.619096162838,5.26300000000003,10000,1
"location.DQ666452_Hs_2005.1","location.DQ666452_Hs_2005.1",839.032144446259,159.42089007149,2.32550016367215,-0.959747673350456,5.43143080807223,5.26300000000003,10000,1
"location.DQ666452_Hs_2005.2","location.DQ666452_Hs_2005.2",901,171.195135854075,0.212600019181409,-7.82482352059137,7.19372584730289,5.26300000000003,10000,1
"location.DQ666452_Hs_2005.3","location.DQ666452_Hs_2005.3",842.006275716197,159.985991965835,44.2198216024865,44.2006658009569,44.2390696246653,5.26300000000003,10000,1
"location.DQ666452_Hs_2005.4","location.DQ666452_Hs_2005.4",901,171.195135854074,-100.25017597032,-100.271391508128,-100.232920914047,5.26300000000003,10000,1
"location.DQ431699WG124_Hs_2003.73.1","location.DQ431699WG124_Hs_2003.73.1",757.249198221859,143.881664112076,-3.02824848975064,-6.02594499916897,-0.25208719391521,5.26300000000003,10000,1
"location.DQ431699WG124_Hs_2003.73.2","location.DQ431699WG124_Hs_2003.73.2",901,171.195135854075,2.95180707982157,-3.94921714055303,9.57903641520812,5.26300000000003,10000,1
"location.DQ431699WG124_Hs_2003.73.3","location.DQ431699WG124_Hs_2003.73.3",901,171.195135854075,27.9803542322082,27.9621177499318,27.9990944321823,5.26300000000003,10000,1
"location.DQ431699WG124_Hs_2003.73.4","location.DQ431699WG124_Hs_2003.73.4",901,171.195135854075,-82.3401812972079,-82.3572698894139,-82.3191664013953,5.26300000000003,10000,1
"location.AY712948_Cq_2003.1","location.AY712948_Cq_2003.1",901,171.195135854075,-3.04589708676345,-5.58347080196375,-0.573017685547017,5.26300000000003,10000,1
"location.AY712948_Cq_2003.2","location.AY712948_Cq_2003.2",901,171.195135854075,-4.47268623466324,-10.4739429643282,1.17934003606409,5.26300000000003,10000,1
"location.AY712948_Cq_2003.3","location.AY712948_Cq_2003.3",801.247634715793,152.241617844535,29.739718651771,29.7215446610703,29.7605664717223,5.26300000000003,10000,1
"location.AY712948_Cq_2003.4","location.AY712948_Cq_2003.4",901,171.195135854075,-95.3097876842267,-95.329346370195,-95.2909153950018,5.26300000000003,10000,1
"location.DQ164197_Hs_2002.1","location.DQ164197_Hs_2002.1",901,171.195135854075,-2.85725123372688,-5.36956846746112,-0.0977309814235807,5.26300000000003,10000,1
"location.DQ164197_Hs_2002.2","location.DQ164197_Hs_2002.2",901,171.195135854075,6.02999741797016,0.211570563215268,11.8351163047429,5.26300000000003,10000,1
"location.DQ164197_Hs_2002.3","location.DQ164197_Hs_2002.3",901,171.195135854075,32.6803792535605,32.6654819591901,32.6930244545052,5.26300000000003,10000,1
"location.DQ164197_Hs_2002.4","location.DQ164197_Hs_2002.4",793.05719396802,150.685387415545,-83.2497232115469,-83.2627140223023,-83.2352829980971,5.26300000000003,10000,1
"location.DQ164196_Hs_2002.1","location.DQ164196_Hs_2002.1",901,171.195135854075,-2.8607433712185,-5.70062689806189,-0.430891160053873,5.26300000000003,10000,1
"location.DQ164196_Hs_2002.2","location.DQ164196_Hs_2002.2",901,171.195135854075,6.02373351225776,0.238477037695293,11.80519041861,5.26300000000003,10000,1
"location.DQ164196_Hs_2002.3","location.DQ164196_Hs_2002.3",901,171.195135854075,32.6803633811997,32.6652544381941,32.6928413300679,5.26300000000003,10000,1
"location.DQ164196_Hs_2002.4","location.DQ164196_Hs_2002.4",901,171.195135854075,-83.2497678241911,-83.2640021473347,-83.2363768270298,5.26300000000003,10000,1
"location.DQ431695WG082_Hs_2003.1","location.DQ431695WG082_Hs_2003.1",901,171.195135854075,1.0270201202321,-1.52755365491496,3.7105102461484,5.26300000000003,10000,1
"location.DQ431695WG082_Hs_2003.2","location.DQ431695WG082_Hs_2003.2",822.602930112228,156.299245698693,-1.16845616895015,-6.99001128160829,4.57890639960769,5.26300000000003,10000,1
"location.DQ431695WG082_Hs_2003.3","location.DQ431695WG082_Hs_2003.3",800.980623779077,152.190884244551,42.0799780953662,42.0585550009456,42.0972127739271,5.26300000000003,10000,1
"location.DQ431695WG082_Hs_2003.4","location.DQ431695WG082_Hs_2003.4",901,171.195135854075,-87.8199218384524,-87.8395506515376,-87.8026701250072,5.26300000000003,10000,1
"location.DQ164191_Cb_2003.1","location.DQ164191_Cb_2003.1",776.18665926832,147.47988965767,0.78276004566315,-1.47444029821328,3.56869628863498,5.26300000000003,10000,1
"location.DQ164191_Cb_2003.2","location.DQ164191_Cb_2003.2",901,171.195135854075,2.73968271932132,-2.77319238670663,8.99031315957238,5.26300000000003,10000,1
"location.DQ164191_Cb_2003.3","location.DQ164191_Cb_2003.3",901,171.195135854075,42.2303036463981,42.2122238999567,42.2505727180831,5.26300000000003,10000,1
"location.DQ164191_Cb_2003.4","location.DQ164191_Cb_2003.4",901,171.195135854074,-79.520059825468,-79.5403570449609,-79.5005179917966,5.26300000000003,10000,1
"location.DQ164193_Cb_2002.1","location.DQ164193_Cb_2002.1",857.824255400521,162.991498271046,4.89083602451472,2.36925996784246,7.5907124677337,5.26300000000003,10000,1
