"","parameter","ess","esspersec","mean","HMDmin","HMDmax","time","nitetations","irep"
"248","DQ080053_Ct_2003_VelocLon",331.011820122546,9.89409004942737,-2.54722708927669,-7.35688,2.160663,33.4693,1e+07,5.5
"249","DQ080054_Cq_2003_VelocLat",309.36576503928,9.24599770585225,0.0715293819715871,-1.884559,2.078679,33.4693,1e+07,5.5
"250","DQ080054_Cq_2003_VelocLon",391.864415355908,11.7032960639794,-9.63994496448391,-14.10114,-5.335539,33.4693,1e+07,5.5
"251","DQ080055_Ct_2003_VelocLat",306.460682700898,9.15524074258093,-2.20430851984795,-4.174792,-0.224691509,33.4693,1e+07,5.5
"252","DQ080055_Ct_2003_VelocLon",418.930522540534,12.5121585703582,-4.50648570823407,-8.869812,-0.05035402,33.4693,1e+07,5.5
"253","DQ080056_Ct_2003_VelocLat",254.791822571554,7.61728175536722,-2.70560402177148,-4.73022,-0.7244523,33.4693,1e+07,5.5
"254","DQ080056_Ct_2003_VelocLon",373.610977650896,11.1607826836103,-4.54470297646393,-9.095785,-0.17921137,33.4693,1e+07,5.5
"255","DQ080057_Cb_2003_VelocLat",317.014093700366,9.47584993240394,-0.67085499332616,-2.446208,1.1737322,33.4693,1e+07,5.5
"256","DQ080057_Cb_2003_VelocLon",365.860637962461,10.9344925131815,-8.71255570266371,-12.79251,-4.648911,33.4693,1e+07,5.5
"257","DQ080058_Cb_2003_VelocLat",323.55489166915,9.66912570189012,-0.6703353415798,-2.511835,1.11701,33.4693,1e+07,5.5
"258","DQ080058_Cb_2003_VelocLon",385.79034447248,11.5296075877258,-8.72186406293008,-12.78114,-4.580654,33.4693,1e+07,5.5
"259","DQ080059_Pn_2003_VelocLat",457.795047158795,13.6804412928465,2.55228439770033,0.15873685,4.829145,33.4693,1e+07,5.5
"260","DQ080059_Pn_2003_VelocLon",461.756841242942,13.7915786258327,-10.7675363486127,-16.04033,-5.535846,33.4693,1e+07,5.5
"261","DQ080060_Cc_2004_VelocLat",630.344568819784,18.8385164713763,-2.95777911289678,-5.055876,-0.8180687,33.4693,1e+07,5.5
"262","DQ080060_Cc_2004_VelocLon",655.799953895767,19.5913125015135,0.221736413454195,-4.556002,5.00416,33.4693,1e+07,5.5
"263","DQ080061_Ccs_2004_VelocLat",667.763174289656,19.95638354125,-1.99678710765938,-5.788485,1.710174,33.4693,1e+07,5.5
"264","DQ080061_Ccs_2004_VelocLon",727.434005331766,21.7340506313802,0.328129002340622,-8.211068,8.682637,33.4693,1e+07,5.5
"265","DQ080062_Cx_2002_VelocLat",747.625017802916,22.3465741831139,-1.49302336539201,-4.169703,1.2205424,33.4693,1e+07,5.5
"266","DQ080062_Cx_2002_VelocLon",759.763907677003,22.6986076787918,-7.02135899347647,-12.98687,-1.0404005,33.4693,1e+07,5.5
"267","DQ080063_Cl_2003_VelocLat",318.892031978981,9.53069460803338,-1.91909839306892,-4.531733,0.5473351,33.4693,1e+07,5.5
"268","DQ080063_Cl_2003_VelocLon",312.869314390912,9.35363428340198,-10.873023391343,-16.64338,-5.368937,33.4693,1e+07,5.5
"269","DQ080064_Fa_2003_VelocLat",319.56379261812,9.55075186230793,-1.92090415661842,-4.467486,0.6164294,33.4693,1e+07,5.5
"270","DQ080064_Fa_2003_VelocLon",313.286979434811,9.3659602727635,-10.8720777302997,-16.66359,-5.375943,33.4693,1e+07,5.5
"271","DQ080065_Qq_2003_VelocLat",319.56379261812,9.55075186230793,-1.92090415661842,-4.467486,0.6164294,33.4693,1e+07,5.5
"272","DQ080065_Qq_2003_VelocLon",313.286979434811,9.3659602727635,-10.8720777302997,-16.66359,-5.375943,33.4693,1e+07,5.5
"273","DQ080066_Px_2003_VelocLat",319.56379261812,9.55075186230793,-1.92090415661842,-4.467486,0.6164294,33.4693,1e+07,5.5
"274","DQ080066_Px_2003_VelocLon",313.286979434811,9.3659602727635,-10.8720777302997,-16.66359,-5.375943,33.4693,1e+07,5.5
"275","DQ080067_Bvs_2003_VelocLat",319.56379261812,9.55075186230793,-1.92090415661842,-4.467486,0.6164294,33.4693,1e+07,5.5
"276","DQ080067_Bvs_2003_VelocLon",313.286979434811,9.3659602727635,-10.8720777302997,-16.66359,-5.375943,33.4693,1e+07,5.5
"277","DQ080068_Ah_2003_VelocLat",319.56379261812,9.55075186230793,-1.92090415661842,-4.467486,0.6164294,33.4693,1e+07,5.5
"278","DQ080068_Ah_2003_VelocLon",313.286979434811,9.3659602727635,-10.8720777302997,-16.66359,-5.375943,33.4693,1e+07,5.5
"279","DQ080069_Ec_2003_VelocLat",263.449182463041,7.87648143470223,-6.3685554917869,-8.854256,-3.8455,33.4693,1e+07,5.5
"280","DQ080069_Ec_2003_VelocLon",263.448473957464,7.87177199053864,2.51586604246104,-3.004142,8.16125,33.4693,1e+07,5.5
"281","DQ080070_Qq_2003_VelocLat",314.353905111394,9.39880859183043,-3.67269487102664,-5.996288,-1.339249,33.4693,1e+07,5.5
"282","DQ080070_Qq_2003_VelocLon",326.441901305976,9.7574134491637,-4.91083747354639,-10.148628,0.249713921,33.4693,1e+07,5.5
"283","DQ080071_Ec_2002_VelocLat",739.132211546306,22.0821806333981,-2.3072877362778,-4.849529,0.40303501,33.4693,1e+07,5.5
"284","DQ080071_Ec_2002_VelocLon",770.837819710028,23.0218023303948,-1.4513245352423,-7.305026,4.405852,33.4693,1e+07,5.5
"285","DQ080072_Dc_2001_VelocLat",358.932265794358,10.7284984358384,-6.8537569145394,-9.605293,-4.161488,33.4693,1e+07,5.5
"286","DQ080072_Dc_2001_VelocLon",513.493500881129,15.3405240512452,-0.960071997414539,-7.186091,5.132397,33.4693,1e+07,5.5
"287","DQ164186_Cb_2002_VelocLat",195.448909744224,5.84403928780249,0.685714549124972,-2.038543,3.388576,33.4693,1e+07,5.5
