"","parameter","ess","esspersec","mean","HMDmin","HMDmax","time","nitetations","irep"
"489","location.DQ080053_Ct_2003.2",844.488812553558,162.846233053883,-2.6260376895032,-7.48899680239703,1.93236901257757,5.1866,10000,5.5
"490","location.DQ080053_Ct_2003.3",884.70795044496,170.569743845291,35.6096701999809,35.590740567271,35.6289809232833,5.1866,10000,5.5
"491","location.DQ080053_Ct_2003.4",858.023683154368,165.440694474279,-109.460110119292,-109.479126277463,-109.441186427172,5.1866,10000,5.5
"492","location.DQ080054_Cq_2003.1",862.273334608714,166.263396301864,-0.0191459730404642,-2.02124252595701,1.83608613734915,5.1866,10000,5.5
"493","location.DQ080054_Cq_2003.2",850.42853592143,163.950315773371,-9.64973932727643,-14.1004954398922,-5.44109709584974,5.1866,10000,5.5
"494","location.DQ080054_Cq_2003.3",854.49040961781,164.790698422279,34.4799213654176,34.4602337481435,34.4985184683455,5.1866,10000,5.5
"495","location.DQ080054_Cq_2003.4",815.986856064323,157.36471550417,-118.079723444955,-118.099010557518,-118.060498570534,5.1866,10000,5.5
"496","location.DQ080055_Ct_2003.1",858.955621622721,165.650398109572,-2.28211222601055,-4.19094503543678,-0.337209776781406,5.1866,10000,5.5
"497","location.DQ080055_Ct_2003.2",842.950072667515,162.514296216298,-4.51906291840193,-8.82813691553316,-0.196815068285184,5.1866,10000,5.5
"498","location.DQ080055_Ct_2003.3",833.413465719527,160.756003196337,32.9400537391784,32.9211679572706,32.959495727794,5.1866,10000,5.5
"499","location.DQ080055_Ct_2003.4",889.168173924557,171.475952337709,-114.900227615551,-114.919715161826,-114.880790675231,5.1866,10000,5.5
"500","location.DQ080056_Ct_2003.1",861.418642657233,166.120800789877,-2.82003247002946,-4.81485724199562,-0.863868942234093,5.1866,10000,5.5
"501","location.DQ080056_Ct_2003.2",839.545871181885,161.8936175318,-4.53955927386987,-8.8664359029882,-0.0434051241221128,5.1866,10000,5.5
"502","location.DQ080056_Ct_2003.3",820.631592633377,158.191148803162,32.9403089786836,32.9212520368648,32.9605067394894,5.1866,10000,5.5
"503","location.DQ080056_Ct_2003.4",878.481608001198,169.421681587795,-114.900229938691,-114.919467204613,-114.880852585625,5.1866,10000,5.5
"504","location.DQ080057_Cb_2003.1",857.600905063961,165.37690478275,-0.762212640970929,-2.56494428556041,1.02639938153488,5.1866,10000,5.5
"505","location.DQ080057_Cb_2003.2",859.709759095851,165.739814655237,-8.74464185485134,-12.6432962336936,-4.7491912144216,5.1866,10000,5.5
"506","location.DQ080057_Cb_2003.3",824.149307959663,158.924157684898,34.1298870637738,34.1105258936703,34.148928969414,5.1866,10000,5.5
"507","location.DQ080057_Cb_2003.4",843.3296680051,162.599337294934,-118.049902317938,-118.069217926688,-118.030733906532,5.1866,10000,5.5
"508","location.DQ080058_Cb_2003.1",853.000711497883,164.516890867892,-0.764364765152233,-2.49351630293457,1.03777281973034,5.1866,10000,5.5
"509","location.DQ080058_Cb_2003.2",884.41807602955,170.53048882628,-8.77538495546514,-12.68396241003,-4.78087403773285,5.1866,10000,5.5
"510","location.DQ080058_Cb_2003.3",875.830895776444,168.871447861134,34.1301273382783,34.1109028515904,34.148925806415,5.1866,10000,5.5
"511","location.DQ080058_Cb_2003.4",850.301101285129,163.955194006659,-118.050146169309,-118.068963438634,-118.030496698597,5.1866,10000,5.5
"512","location.DQ080059_Pn_2003.1",882.579983158446,170.194059940897,2.46767043239668,0.0843370913938278,4.71946348278758,5.1866,10000,5.5
"513","location.DQ080059_Pn_2003.2",835.871928617678,161.16141640497,-10.7413846232742,-15.8689258792116,-5.67060057385918,5.1866,10000,5.5
"514","location.DQ080059_Pn_2003.3",886.873205470917,171.004061427607,38.5799533475734,38.5608338551916,38.5990709443121,5.1866,10000,5.5
"515","location.DQ080059_Pn_2003.4",847.487021412944,163.395750770765,-121.489985313948,-121.509082708986,-121.470780187066,5.1866,10000,5.5
"516","location.DQ080060_Cc_2004.1",831.729511387624,160.375944160582,-2.9938206594497,-5.20723024844628,-0.950019875155536,5.1866,10000,5.5
"517","location.DQ080060_Cc_2004.2",797.001593349585,153.808766840146,0.197511609746739,-4.52018912658629,4.9486321836812,5.1866,10000,5.5
"518","location.DQ080060_Cc_2004.3",876.685208070175,169.038358550879,30.3001091361601,30.2807419715049,30.3195788340838,5.1866,10000,5.5
"519","location.DQ080060_Cc_2004.4",816.597489516287,157.467512603527,-114.940058920446,-114.959518542524,-114.921213379793,5.1866,10000,5.5
"520","location.DQ080061_Ccs_2004.1",877.348745427839,169.191709347428,-2.18017529119526,-5.74287968876124,1.55329318660857,5.1866,10000,5.5
"521","location.DQ080061_Ccs_2004.2",837.729249415748,161.521502177283,0.281295559081888,-8.02640770214899,8.38117734871958,5.1866,10000,5.5
"522","location.DQ080061_Ccs_2004.3",860.7835539022,166.047530698256,29.9398934418156,29.9210916481155,29.9593617653493,5.1866,10000,5.5
"523","location.DQ080061_Ccs_2004.4",839.990297102857,162.057236438061,-91.8700151611102,-91.888791938755,-91.8509602129649,5.1866,10000,5.5
"524","location.DQ080062_Cx_2002.1",859.183548276498,165.646412917623,-1.59000706257216,-4.18823266661113,1.05632897230983,5.1866,10000,5.5
"525","location.DQ080062_Cx_2002.2",881.590464280191,170.029115280424,-6.8003662034669,-12.6924429182312,-0.883046041479941,5.1866,10000,5.5
"526","location.DQ080062_Cx_2002.3",849.847656065605,163.863065973995,29.9402051620834,29.9210316444658,29.9597386552334,5.1866,10000,5.5
"527","location.DQ080062_Cx_2002.4",838.539568206897,161.768398738748,-91.8699227432988,-91.8888591887516,-91.8502163065137,5.1866,10000,5.5
"528","location.DQ080063_Cl_2003.1",860.997702655934,166.106073628019,-1.60373731720443,-3.84657133507763,0.59896235483222,5.1866,10000,5.5
"529","location.DQ080063_Cl_2003.2",886.985721373024,171.029633572648,-12.533802971037,-17.3952321183542,-7.55801790342634,5.1866,10000,5.5
"530","location.DQ080063_Cl_2003.3",870.334129867657,167.813014805365,30.2999562989858,30.2890220376691,30.3107140298935,5.1866,10000,5.5
"531","location.DQ080063_Cl_2003.4",848.585319793072,163.687034449891,-114.939944558448,-114.954700832238,-114.925947760535,5.1866,10000,5.5
"532","location.DQ080064_Fa_2003.1",859.121494404102,165.753770774971,-1.60602830723225,-3.84296907792548,0.646001020269769,5.1866,10000,5.5
"533","location.DQ080064_Fa_2003.2",884.242404839471,170.501007319016,-12.5354931222112,-17.451808550813,-7.64759488354529,5.1866,10000,5.5
"534","location.DQ080064_Fa_2003.3",801.437580281653,154.444348616079,30.2999661148766,30.2913654118274,30.3080920554668,5.1866,10000,5.5
"535","location.DQ080064_Fa_2003.4",853.307261674846,164.529179643833,-114.940043234022,-114.94942212767,-114.930308042432,5.1866,10000,5.5
"536","location.DQ080065_Qq_2003.1",839.175885494717,161.895508219132,-1.60108825046413,-3.79470914197782,0.672056042632978,5.1866,10000,5.5
"537","location.DQ080065_Qq_2003.2",883.187962190439,170.296758392682,-12.5337235623045,-17.4581889788357,-7.56834871678107,5.1866,10000,5.5
"538","location.DQ080065_Qq_2003.3",838.358823693977,161.657647155397,30.2999971201767,30.2917126363252,30.3083495064067,5.1866,10000,5.5
"539","location.DQ080065_Qq_2003.4",853.806038125256,164.592055619391,-114.940068583052,-114.949806511916,-114.93065497243,5.1866,10000,5.5
"540","location.DQ080066_Px_2003.1",838.954962292856,161.856202621723,-1.6025162325886,-3.78790425539449,0.666410318346704,5.1866,10000,5.5
"541","location.DQ080066_Px_2003.2",882.768958210545,170.215900812617,-12.535457954193,-17.4741865905097,-7.55046901373986,5.1866,10000,5.5
"542","location.DQ080066_Px_2003.3",834.328903902255,160.889238657993,30.2999867711836,30.2918909967685,30.3084842431471,5.1866,10000,5.5
"543","location.DQ080066_Px_2003.4",865.101179548832,166.778008519732,-114.94005937992,-114.949868220307,-114.930661275132,5.1866,10000,5.5
"544","location.DQ080067_Bvs_2003.1",860.650584188084,166.040580617737,-1.60376527265056,-3.83260255521334,0.631937469525418,5.1866,10000,5.5
"545","location.DQ080067_Bvs_2003.2",884.600946108729,170.569309006041,-12.5378495404673,-17.566630880774,-7.6934391253846,5.1866,10000,5.5
"546","location.DQ080067_Bvs_2003.3",812.92159684443,156.74867884896,30.2999616460605,30.2902928692296,30.3094917374872,5.1866,10000,5.5
"547","location.DQ080067_Bvs_2003.4",819.667016537957,158.039421443045,-114.940017411167,-114.952451422722,-114.927058025585,5.1866,10000,5.5
