"","parameter","ess","esspersec","mean","HMDmin","HMDmax","time","nitetations","irep"
"324","DQ164201_Hs_2004_VelocLat",605.57648811342,0.0590201100231187,-0.728590403224172,-3.47757,2.38328,10260.511,5e+07,1
"325","DQ164201_Hs_2004_VelocLon",638.829422381702,0.0622609753434017,-4.5984506784599,-9.93264,0.571862,10260.511,5e+07,1
"326","DQ164202_Hs_2002_VelocLat",2086.28688638468,0.203331674843941,2.27552834508109,-1.64163,6.61983,10260.511,5e+07,1
"327","DQ164202_Hs_2002_VelocLon",2358.18994699299,0.22983162797574,-2.4066363012655,-10.1843,5.4725,10260.511,5e+07,1
"328","DQ164203_Ph_2003_VelocLat",740.19254319159,0.0721399297941,0.995709471676294,-3.12795,4.83456,10260.511,5e+07,1
"329","DQ164203_Ph_2003_VelocLon",697.54938575943,0.0679838836252337,-7.64360531586092,-15.211,-0.266485,10260.511,5e+07,1
"330","DQ164204_Bj_2003_VelocLat",1060.45817524797,0.10335334909226,2.32024452717174,-1.28554,6.15924,10260.511,5e+07,1
"331","DQ164204_Bj_2003_VelocLon",1711.42822816119,0.166797562827153,-5.66254663449678,-12.0197,1.04267,10260.511,5e+07,1
"332","DQ164205_Hs_2002_VelocLat",64.8222206570139,0.00631764057920838,-5.0753463706263,-9.30188,-1.31395,10260.511,5e+07,1
"333","DQ164205_Hs_2002_VelocLon",61.6855867111432,0.00601194099505796,-11.4166593708065,-17.7689,-3.97542,10260.511,5e+07,1
"334","DQ164206_Cc_2004_VelocLat",108.318275586115,0.0105568110190725,-4.03986902698623,-8.88572,1.19662,10260.511,5e+07,1
"335","DQ164206_Cc_2004_VelocLon",129.863716175501,0.0126566519129019,-5.0110109591202,-13.7465,5.30932,10260.511,5e+07,1
"336","DQ176637_Qq_2002_VelocLat",291.64335329119,0.0284238624461481,-2.40500990513664,-5.64723,1.27202,10260.511,5e+07,1
"337","DQ176637_Qq_2002_VelocLon",220.686912800837,0.0215083744660317,-7.81424597161964,-14.7522,-0.418724,10260.511,5e+07,1
"338","DQ431693WG020_Hs_2003.60_VelocLat",474.061316578924,0.0462025055651637,-0.843523283113975,-5.37742,3.17388,10260.511,5e+07,1
"339","DQ431693WG020_Hs_2003.60_VelocLon",466.64203087952,0.0454794143176222,-7.47437086894246,-15.4107,0.967614,10260.511,5e+07,1
"340","DQ431694WG022_Hs_2003.62_VelocLat",1069.29072646228,0.104214178656627,-2.43728247303044,-6.13119,1.03304,10260.511,5e+07,1
"341","DQ431694WG022_Hs_2003.62_VelocLon",829.675697377876,0.0808610504270085,1.50876042771828,-6.0723,8.66849,10260.511,5e+07,1
"342","DQ431695WG082_Hs_2003_VelocLat",101.100934486677,0.0098534015008294,2.62670938995268,-1.42822,6.97986,10260.511,5e+07,1
"343","DQ431695WG082_Hs_2003_VelocLon",220.691281337194,0.0215088002280972,-1.44177673813375,-9.532,5.81468,10260.511,5e+07,1
"344","DQ431696WG104_Hs_2003.70_VelocLat",287.650271059801,0.0280346925274775,2.76508620499156,-1.38531,7.05776,10260.511,5e+07,1
"345","DQ431696WG104_Hs_2003.70_VelocLon",282.134290062882,0.0274970993221372,-0.560616294318818,-8.95807,7.43068,10260.511,5e+07,1
"346","DQ431697WG113_Hs_2003.56_VelocLat",3104.38710447817,0.302556773680976,-1.05748564167718,-5.23646,3.11824,10260.511,5e+07,1
"347","DQ431697WG113_Hs_2003.56_VelocLon",2794.46749741587,0.272351688665006,-0.0616931465940903,-7.47663,8.49928,10260.511,5e+07,1
"348","DQ431698WG120_Hs_2003.65_VelocLat",275.73271227075,0.0268731949384148,-6.77997870617196,-11.4337,-2.66673,10260.511,5e+07,1
"349","DQ431698WG120_Hs_2003.65_VelocLon",101.726904326194,0.00991440916794432,-0.745010633412575,-9.13847,7.91544,10260.511,5e+07,1
"350","DQ431699WG124_Hs_2003.73_VelocLat",285.758503090508,0.0278503188672093,-4.3302191971984,-9.04154,-0.0846385,10260.511,5e+07,1
"351","DQ431699WG124_Hs_2003.73_VelocLon",268.069347201545,0.0261263154633863,3.11133983191291,-5.53982,10.7709,10260.511,5e+07,1
"352","DQ431700WG213_Hs_2004_VelocLat",356.294821850308,0.0347248613495281,5.11590429648967,2.00705,8.11379,10260.511,5e+07,1
"353","DQ431700WG213_Hs_2004_VelocLon",1455.91776814705,0.141895249480952,-8.98672627567207,-14.5673,-4.03211,10260.511,5e+07,1
"354","DQ431701WG214_Hs_2004.53_VelocLat",262.235289379041,0.0255577221620874,-0.033542240763386,-4.40062,3.95184,10260.511,5e+07,1
"355","DQ431701WG214_Hs_2004.53_VelocLon",587.473693363689,0.0572557929486834,-10.7851927232171,-18.969,-2.46949,10260.511,5e+07,1
"356","DQ431702WG216_Hs_2004.57_VelocLat",278.663314988587,0.0271588145062743,3.63342125929793,0.626455,7.06596,10260.511,5e+07,1
"357","DQ431702WG216_Hs_2004.57_VelocLon",1387.36639173867,0.135214161530422,0.545080928047101,-4.98803,6.33571,10260.511,5e+07,1
"358","DQ431703WG218_Hs_2004.57_VelocLat",235.172603765797,0.0229201648695467,-0.0472653246822929,-3.9758,3.79956,10260.511,5e+07,1
"359","DQ431703WG218_Hs_2004.57_VelocLon",594.721558655935,0.0579621773862857,-9.85512448671406,-17.5377,-1.97829,10260.511,5e+07,1
"360","DQ431704WG219_Hs_2004.57_VelocLat",454.138932415377,0.0442608494270292,3.54269502333193,0.358224,6.55763,10260.511,5e+07,1
"361","DQ431704WG219_Hs_2004.57_VelocLon",1805.65629481027,0.17598112752964,0.654450556972273,-5.03786,6.15413,10260.511,5e+07,1
"362","DQ431705WG233_Hs_2004.52_VelocLat",2226.19121509263,0.216966895225065,2.81559302541235,-1.34989,7.08438,10260.511,5e+07,1
"363","DQ431705WG233_Hs_2004.52_VelocLon",1946.20871493549,0.189679511569696,0.0312934835169963,-7.73006,8.44908,10260.511,5e+07,1
"364","DQ431706WG236_Hs_2004.57_VelocLat",602.177585179886,0.0586888494325367,0.106517962127749,-3.98398,4.53613,10260.511,5e+07,1
"365","DQ431706WG236_Hs_2004.57_VelocLon",605.60070165674,0.0590224699000606,-1.75814299056432,-9.78091,6.74867,10260.511,5e+07,1
"366","DQ431707WG237_Hs_2004.58_VelocLat",539.217360140505,0.0525526808694523,0.0924745092526106,-3.65735,4.36671,10260.511,5e+07,1
"367","DQ431707WG237_Hs_2004.58_VelocLon",619.305583101463,0.0603581618012459,-1.6496653367385,-9.09388,6.3581,10260.511,5e+07,1
"368","DQ431708WG238_Hs_2004.54_VelocLat",1877.58400959075,0.182991276905288,-1.41319095460564,-4.62569,1.8933,10260.511,5e+07,1
"369","DQ431708WG238_Hs_2004.54_VelocLon",2333.90569786002,0.227464859972376,0.187046233872473,-5.63499,6.10488,10260.511,5e+07,1
"370","DQ431709WG240_Hs_2004.54_VelocLat",1674.05152652925,0.163154790880225,-0.199865771303488,-2.88997,2.40152,10260.511,5e+07,1
"371","DQ431709WG240_Hs_2004.54_VelocLon",605.57823785437,0.059020280554679,-1.05230283258543,-6.52546,4.57259,10260.511,5e+07,1
"372","DQ431710WG244_Hs_2004.58_VelocLat",1717.77304121711,0.167415934861052,-0.484466171274384,-3.0301,2.04557,10260.511,5e+07,1
"373","DQ431710WG244_Hs_2004.58_VelocLon",650.633216712132,0.0634113853308214,-1.60207036428571,-7.04183,3.79176,10260.511,5e+07,1
"374","DQ431711WG251_Hs_2004_VelocLat",623.671358026052,0.0607836547347449,-1.40786314876827,-4.45402,1.70495,10260.511,5e+07,1
"375","DQ431711WG251_Hs_2004_VelocLon",260.335895342509,0.0253726052574291,-4.05842455671406,-9.69704,1.66442,10260.511,5e+07,1
"376","DQ431712WG252_Hs_2004.57_VelocLat",1301.98391644816,0.12689269729823,-1.10221913906976,-3.97411,1.78445,10260.511,5e+07,1
"377","DQ431712WG252_Hs_2004.57_VelocLon",1582.43517491535,0.154225766622671,-2.66004293423017,-8.33983,2.98528,10260.511,5e+07,1
"378","DQ666448_Hs_2004_VelocLat",884.636265628459,0.0862175641767217,-0.861259788041769,-3.60872,2.20724,10260.511,5e+07,1
"379","DQ666448_Hs_2004_VelocLon",661.260542680126,0.0644471354964803,-4.21578086064652,-9.57474,1.04967,10260.511,5e+07,1
"380","DQ666449_Hs_2005_VelocLat",805.663210178056,0.0785207686223479,-2.12352995186625,-5.58864,1.55071,10260.511,5e+07,1
"381","DQ666449_Hs_2005_VelocLon",1109.72949778357,0.108155383078247,6.43009714465674,-0.404125,13.5158,10260.511,5e+07,1
"382","DQ666450_Hs_2005_VelocLat",425.117128404678,0.0414323544319262,-1.37654630244035,-6.53058,3.21472,10260.511,5e+07,1
"383","DQ666450_Hs_2005_VelocLon",745.742937092696,0.0726808769166269,-3.17743105867141,-12.6272,5.19707,10260.511,5e+07,1
"384","DQ666451_Hs_2005_VelocLat",2429.27670407858,0.23675981674583,-0.284185110391913,-3.68727,2.77523,10260.511,5e+07,1
"385","DQ666451_Hs_2005_VelocLon",2517.66601814951,0.245374330591284,-1.16562537522106,-7.06893,5.1821,10260.511,5e+07,1
"386","DQ666452_Hs_2005_VelocLat",2197.88754948826,0.214208390740798,2.83506624289616,-2.09508,7.50097,10260.511,5e+07,1
"387","DQ666452_Hs_2005_VelocLon",2639.97458348098,0.257294649699316,-0.331136377312153,-8.6037,10.3127,10260.511,5e+07,1
"388","DQ983578_Cn_2003_VelocLat",1691.45730837179,0.164851176356791,-3.10951871183604,-7.85113,1.55343,10260.511,5e+07,1
"389","DQ983578_Cn_2003_VelocLon",3845.02981689889,0.374740577433121,-0.730461528383692,-9.86488,7.81593,10260.511,5e+07,1
"390","FJ151394_Cb_1999_VelocLat",383.829122689438,0.0374083827491085,0.617564242358587,-2.78975,4.13937,10260.511,5e+07,1
"391","FJ151394_Cb_1999_VelocLon",311.638979198293,0.03037265680026,-0.572804835945345,-6.81176,6.14715,10260.511,5e+07,1
"392","growth",4501,0.438672109020691,1e-06,1e-06,1e-06,10260.511,5e+07,1
"393","lnLAlgn",10.9825665420084,0.00107037227892533,-23670.7404465674,-23707.16,-23634.56,10260.511,5e+07,1
"394","lnLPIV",12.3567525966491,0.00120430187118839,-1073.40880915352,-1185.28,-963.15,10260.511,5e+07,1
"395","lnLRate",35.231890823087,0.00343373647015114,-39.8809864474561,-105.6,29.16,10260.511,5e+07,1
"396","lnLSpac",6.23023440383834,0.000607205080121091,-252.616809597867,-317.16,-194.3,10260.511,5e+07,1
"397","lnLTime",18.5105427118812,0.00180405661198367,-453.209311264163,-472.84,-433.95,10260.511,5e+07,1
"398","lnLVeloc",43.4884154558284,0.0042384258889083,-820.791986225283,-890.52,-751.64,10260.511,5e+07,1
"399","lnPost",12.595114167701,0.00122753283610348,-25274.0739746723,-25370.46,-25166.2,10260.511,5e+07,1
"400","lnPRate",52.7026089542086,0.00513645070447355,-29.8482559431238,-40.01,-20.32,10260.511,5e+07,1
"401","lnPSpac",43.1769877004146,0.00420807381819625,-6.9863469435681,-7.991044,-6.017846,10260.511,5e+07,1
"402","nEff",31.6154436279846,0.00308127379113814,30.6447850477672,22.6999,39.5324,10260.511,5e+07,1
"403","nu",37.4643160005458,0.00365131093378739,0.302256841146412,0.200438,0.404579,10260.511,5e+07,1
"404","obsVarLat",781.807588767815,0.0761957751195642,5.12172610283699e-08,2.01745e-15,5.33056e-08,10260.511,5e+07,1
"405","obsVarLon",435.687364542289,0.0424625405637486,2.87231905848524e-07,2.17058e-15,2.63426e-07,10260.511,5e+07,1
"406","root_VelocLat",938.211351865591,0.0914390474183587,-0.132173602617196,-3.24446,3.0479,10260.511,5e+07,1
"407","root_VelocLon",1207.194340592,0.117654407328446,-2.47955905481737,-8.65235,3.48228,10260.511,5e+07,1
"408","rootLat",385.765126918405,0.0375970677209357,40.2164680737614,36.8053,43.8477,10260.511,5e+07,1
"409","rootLon",359.859621321713,0.0350722903880434,-72.1729442346145,-79.2227,-65.238,10260.511,5e+07,1
"410","rootTime",106.749916954463,0.0104039571668958,1997.5813796934,1996.88,1998.27,10260.511,5e+07,1
"411","rrRateMult",165.71820476733,0.0161510674046672,0.980834991335259,0.937779,1.02373,10260.511,5e+07,1
"412","rrSonLeft",321.997874225976,0.0313822454092176,0.931386574538991,0.397302,1.457847,10260.511,5e+07,1
"413","rrSonRght",264.329953710471,0.0257618703113784,0.890159186403022,0.429603,1.435313,10260.511,5e+07,1
"414","sample",2.5080425137057,0.000244436413908206,27500000,5e+06,47750000,10260.511,5e+07,1
"415","sigSqLat",37.199781431573,0.0036255291214612,5.10598880248834,2.74178,7.75837,10260.511,5e+07,1
"416","sigSqLon",51.8276414255058,0.0050511754653843,18.718651399689,10.9953,27.2807,10260.511,5e+07,1
"417","speed",43.4113479475533,0.00423091480994984,449.413147078427,383.563,517.39,10260.511,5e+07,1
"418","speedfromveloc",32.1382180922559,0.00313222393039254,717.699902466119,601.036,835.281,10260.511,5e+07,1
"419","substRate",24.7636384862612,0.00241348978489094,0.000563861868473673,0.000503447,0.000628659,10260.511,5e+07,1
"420","tuneRatesShrink",4501,0.438672109020691,0.0346163,0.0346163,0.0346163,10260.511,5e+07,1
"421","WG007_Hs_2005.59_VelocLat",2759.01123231031,0.268896084445532,-1.47170089452744,-4.93045,1.91324,10260.511,5e+07,1
"422","WG007_Hs_2005.59_VelocLon",2886.28858221825,0.281300666430575,2.55119476787381,-4.31443,8.92219,10260.511,5e+07,1
"423","WG009_Hs_2005.67_VelocLat",2164.06566538292,0.210912074981735,-1.19190574018129,-4.67804,2.29662,10260.511,5e+07,1
"424","WG009_Hs_2005.67_VelocLon",2723.73331840317,0.265457862518072,2.40889118320587,-4.21225,9.26537,10260.511,5e+07,1
"425","WG011_Hs_2006.66_VelocLat",1129.24181989412,0.110057074145149,-1.52118693073117,-5.90806,2.59214,10260.511,5e+07,1
"426","WG011_Hs_2006.66_VelocLon",2912.97079793121,0.283901142733653,2.08004572034459,-5.93445,9.83242,10260.511,5e+07,1
"427","WG013_Hs_2007.48_VelocLat",2140.51259608846,0.208616568520657,-0.577568465717618,-4.27282,2.95305,10260.511,5e+07,1
"428","WG013_Hs_2007.48_VelocLon",3019.29945914993,0.294264043881433,0.901121607104643,-6.05643,7.88469,10260.511,5e+07,1
"429","WG024_Hs_2003.53_VelocLat",815.526402047282,0.0794820454894773,-3.54517806545501,-7.29955,-0.000545423,10260.511,5e+07,1
"430","WG024_Hs_2003.53_VelocLon",1083.2549908986,0.105575150292086,-14.5619073561431,-21.3759,-7.60852,10260.511,5e+07,1
"431","WG080_Hs_2004.56_VelocLat",1552.21473338521,0.151280451176867,0.143000790632748,-2.36892,2.9211,10260.511,5e+07,1
"432","WG080_Hs_2004.56_VelocLon",821.766574847124,0.0800902191759381,-2.63728924515996,-8.31891,2.72947,10260.511,5e+07,1
"433","WG091_Hs_2004.66_VelocLat",1941.25493340101,0.189196710904652,0.0307468234981115,-2.39371,2.38835,10260.511,5e+07,1
"434","WG091_Hs_2004.66_VelocLon",621.172674617599,0.0605401304689014,0.397908577585025,-5.02208,5.5482,10260.511,5e+07,1
"435","WG099_Hs_2004.49_VelocLat",1869.95015278709,0.182247273336298,-0.219414714623861,-3.12386,2.75029,10260.511,5e+07,1
"436","WG099_Hs_2004.49_VelocLon",643.858297538186,0.0627510947104083,-0.073833347700511,-6.27255,6.62852,10260.511,5e+07,1
"437","WG101_Hs_2005.57_VelocLat",1124.37540630886,0.109582788450679,0.103242198403244,-2.38658,2.34406,10260.511,5e+07,1
"438","WG101_Hs_2005.57_VelocLon",950.058583460535,0.0925936908464437,0.890876455307709,-3.96388,6.04894,10260.511,5e+07,1
"439","WG103_Hs_2005.58_VelocLat",1131.92496557088,0.110318576294191,-0.345194997821395,-2.75865,2.01948,10260.511,5e+07,1
"440","WG103_Hs_2005.58_VelocLon",882.384540865632,0.0859981087555612,-1.15612451914352,-5.95844,3.66638,10260.511,5e+07,1
"441","WG116_Hs_2005.65_VelocLat",1318.79040468991,0.12853067500146,-0.275514524336303,-2.10651,1.36636,10260.511,5e+07,1
"442","WG116_Hs_2005.65_VelocLon",960.052830421528,0.0935677404781816,-0.253015086924995,-3.91762,3.24351,10260.511,5e+07,1
"443","WG124_Hs_2005.69_VelocLat",120.008659423162,0.0116961679026671,-0.889789415343035,-5.18758,3.43602,10260.511,5e+07,1
"444","WG124_Hs_2005.69_VelocLon",101.226778315557,0.00986566637037444,0.795736428966161,-7.80333,9.02112,10260.511,5e+07,1
"445","WG132_Hs_2005.76_VelocLat",2172.46702140854,0.211730879817637,-0.443206805653855,-4.28616,3.25613,10260.511,5e+07,1
"446","WG132_Hs_2005.76_VelocLon",1464.90188562317,0.142770850849745,-4.62175206421462,-11.9031,2.77485,10260.511,5e+07,1
"447","WG142_Hs_2006.64_VelocLat",455.5545041841,0.0443988125137335,0.791771898514552,-4.91817,6.41867,10260.511,5e+07,1
"448","WG142_Hs_2006.64_VelocLon",37.3494914083764,0.00364012001043383,-1.68961259408798,-13.5331,9.49706,10260.511,5e+07,1
"449","WG144_Hs_2006.67_VelocLat",3965.52591961679,0.386484252062767,-0.660928934874028,-4.76888,3.31109,10260.511,5e+07,1
"450","WG144_Hs_2006.67_VelocLon",3559.30911894844,0.34689394309391,0.413597840344368,-7.14975,8.34998,10260.511,5e+07,1
"451","WG148_Hs_2007.59_VelocLat",4094.03702138682,0.399009076778614,0.145475687145079,-3.28002,3.68688,10260.511,5e+07,1
"452","WG148_Hs_2007.59_VelocLon",4120.60029285142,0.401597960652391,0.0626687783754722,-6.50979,6.91598,10260.511,5e+07,1
"453","WG149_Hs_2007.63_VelocLat",3372.92443114044,0.328728698905974,0.307604970011109,-4.70754,4.7489,10260.511,5e+07,1
"454","WG149_Hs_2007.63_VelocLon",3578.10728217413,0.348726031498249,-2.51432712031326,-11.0086,6.38401,10260.511,5e+07,1
